rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
147,Spvg. Hesselteich,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Frauen Oberliga Staffel 1,12651,7,0,0,0,0,0,0,0,0,0.0,,handball.net
148,TD Lank 2. Damen,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Frauen Gr. 1,12910,7,0,0,0,0,0,0,0,0,0.0,,handball.net
149,TH Eilbeck,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Frauen (200),12383,10,0,0,0,0,0,0,0,0,0.0,,handball.net
150,TSG Mz-Bretzenheim 3,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,5,Oberliga,F-OL,12404,8,0,0,0,0,0,0,0,0,0.0,,handball.net
151,TSV Bocholt,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Frauen Gr. 1,12910,8,0,0,0,0,0,0,0,0,0.0,,handball.net
152,TSV Bonn rrh. 2. Frauen,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Frauen Gr. 3,12909,12,0,0,0,0,0,0,0,0,0.0,,handball.net
153,TSV Ellerbek II,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Frauen (200),12383,11,0,0,0,0,0,0,0,0,0.0,,handball.net
154,TSV Kaldenkirchen 1F,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Frauen Gr. 1,12910,9,0,0,0,0,0,0,0,0,0.0,,handball.net
155,TSV NORD Harrislee II,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,14062,10,0,0,0,0,0,0,0,0,0.0,,handball.net
156,TSV Oerlinghausen V. 1863 E.V.,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Frauen Oberliga Staffel 1,12651,8,0,0,0,0,0,0,0,0,0.0,,handball.net
157,TSV Uetersen,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Frauen (200),12383,12,0,0,0,0,0,0,0,0,0.0,,handball.net
158,TUS 05 DAUN,Handballverband Rheinland,Handballverband Rheinland,5,Oberliga,Oberliga Frauen · Handballverband Rheinland,12821,9,0,0,0,0,0,0,0,0,0.0,,handball.net
159,TUS Königsdorf II,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Frauen Gr. 3,12909,13,0,0,0,0,0,0,0,0,0.0,,handball.net
160,TUS Nettelstedt E.V.,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Frauen Oberliga Staffel 1,12651,9,0,0,0,0,0,0,0,0,0.0,,handball.net
161,TUS Volmetal 1887 E.V.,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Frauen Oberliga Staffel 2,12652,12,0,0,0,0,0,0,0,0,0.0,,handball.net
162,TUS Weibern,Handballverband Rheinland,Handballverband Rheinland,5,Oberliga,Oberliga Frauen · Handballverband Rheinland,12821,10,0,0,0,0,0,0,0,0,0.0,,handball.net
163,TV 03 Wörth,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,5,Oberliga,F-OL,12404,9,0,0,0,0,0,0,0,0,0.0,,handball.net
164,TV Bad Ems,Handballverband Rheinland,Handballverband Rheinland,5,Oberliga,Oberliga Frauen · Handballverband Rheinland,12821,11,0,0,0,0,0,0,0,0,0.0,,handball.net
165,TV Beckrath,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Frauen Gr. 2,12908,11,0,0,0,0,0,0,0,0,0.0,,handball.net
166,TV Borken,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Frauen Gr. 1,12910,10,0,0,0,0,0,0,0,0,0.0,,handball.net
167,TV Engers,Handballverband Rheinland,Handballverband Rheinland,5,Oberliga,Oberliga Frauen · Handballverband Rheinland,12821,12,0,0,0,0,0,0,0,0,0.0,,handball.net
168,TV Kirkel,Handballverband SAAR,Handballverband SAAR,5,Oberliga,Oberliga Frauen,13012,10,0,0,0,0,0,0,0,0,0.0,,handball.net
169,TV Merchweiler,Handballverband SAAR,Handballverband SAAR,5,Oberliga,Oberliga Frauen,13012,11,0,0,0,0,0,0,0,0,0.0,,handball.net
170,TV VERL,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Frauen Oberliga Staffel 1,12651,10,0,0,0,0,0,0,0,0,0.0,,handball.net
171,TV Witzhelden,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Frauen Gr. 2,12908,12,0,0,0,0,0,0,0,0,0.0,,handball.net
172,Tschft. St. Tönis,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Frauen Gr. 1,12910,11,0,0,0,0,0,0,0,0,0.0,,handball.net
173,TuS 09 Möllbergen e.V.,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Frauen Oberliga Staffel 1,12651,11,0,0,0,0,0,0,0,0,0.0,,handball.net
174,Turnerkreis Nippes 1. Damen,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Frauen Gr. 3,12909,14,0,0,0,0,0,0,0,0,0.0,,handball.net
175,Turnverein Ratingen 1f,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Frauen Gr. 1,12910,12,0,0,0,0,0,0,0,0,0.0,,handball.net
176,Union 92 Halle e.V.,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Frauen Oberliga Staffel 1,12651,12,0,0,0,0,0,0,0,0,0.0,,handball.net
177,VFB Bischofswerda,Handballverband Sachsen,Handballverband Sachsen,5,Oberliga,OLS Frauen,12543,12,0,0,0,0,0,0,0,0,0.0,,handball.net
178,VT Kempen,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Frauen Gr. 1,12910,13,0,0,0,0,0,0,0,0,0.0,,handball.net
179,VfL Bad Schwartau,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,14062,11,0,0,0,0,0,0,0,0,0.0,,handball.net
180,VfL Rheinhausen,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Frauen Gr. 1,12910,14,0,0,0,0,0,0,0,0,0.0,,handball.net
181,Wald-Merscheider TV,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Frauen Gr. 2,12908,13,0,0,0,0,0,0,0,0,0.0,,handball.net
182,Wermelskirchener TV,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Frauen Gr. 2,12908,14,0,0,0,0,0,0,0,0,0.0,,handball.net
183,ASC Quierschied,Handballverband SAAR,Handballverband SAAR,5,Oberliga,Oberliga Frauen,13012,12,1,0,0,1,31,32,-1,0,0.0,,handball.net
184,TSV Kandel,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,5,Oberliga,F-OL,12404,10,1,0,0,1,29,36,-7,0,0.0,,handball.net
185,SV Todesfelde II,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,14062,12,1,0,0,1,21,31,-10,0,0.0,,handball.net
186,SG Bordesholm/Brügge,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,6,Verbandsliga,Meisterrunde - Nord,14065,1,1,1,0,0,40,10,30,2,2.0,,handball.net
187,FSG Gonsenheim/Schott,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,6,Verbandsliga,F-VL,12481,1,1,1,0,0,32,26,6,2,2.0,,handball.net
188,TV Kirrweiler,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,6,Verbandsliga,F-VL,12481,2,1,1,0,0,29,23,6,2,2.0,,handball.net
189,HSG Tva/Atsv Saarbrücken 2,Handballverband SAAR,Handballverband SAAR,6,Verbandsliga,Verbandsliga Frauen,13031,1,1,1,0,0,30,25,5,2,2.0,,handball.net
190,HSG Szoww,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,6,Verbandsliga,Meisterrunde - Nord,14065,2,1,1,0,0,38,34,4,2,2.0,,handball.net
191,TV Hauenstein,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,6,Verbandsliga,F-VL,12481,3,1,1,0,0,33,30,3,2,2.0,,handball.net
192,RW Schaumberg,Handballverband SAAR,Handballverband SAAR,6,Verbandsliga,Verbandsliga Frauen,13031,2,1,1,0,0,29,26,3,2,2.0,,handball.net
193,TSV Ellerau,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,6,Verbandsliga,Meisterrunde - Süd,14066,1,1,1,0,0,33,31,2,2,2.0,,handball.net
194,HSG Schülp/Westerrönfeld/Rendsburg,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,6,Verbandsliga,Meisterrunde - Nord,14065,3,1,1,0,0,33,32,1,2,2.0,,handball.net
195,TUS Lübeck VON 1893,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,6,Verbandsliga,Meisterrunde - Süd,14066,2,1,1,0,0,27,26,1,2,2.0,,handball.net
196,MTV Dänischenhagen,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,6,Verbandsliga,Meisterrunde - Süd,14066,3,1,1,0,0,22,21,1,2,2.0,,handball.net
197,ASV Süchteln 1F,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 2,12927,1,1,0,1,0,0,0,0,1,1.0,,handball.net
198,Olympia Fischeln,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 2,12927,2,1,0,1,0,0,0,0,1,1.0,,handball.net
199,1.Fc KÖLN III,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 3,12929,1,0,0,0,0,0,0,0,0,0.0,,handball.net
200,ASV Rurtal Hückelhoven,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 2,12927,3,0,0,0,0,0,0,0,0,0.0,,handball.net
201,ATV Biesel II,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 2,12927,4,0,0,0,0,0,0,0,0,0.0,,handball.net
202,ATV Dorstfeld 1878 e.V.,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 2,12658,1,0,0,0,0,0,0,0,0,0.0,,handball.net
203,Adler Königshof 2F,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 2,12927,5,0,0,0,0,0,0,0,0,0.0,,handball.net
204,Allgemeiner Sportverein Hamm-Westfalen e.V.,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 3,12657,1,0,0,0,0,0,0,0,0,0.0,,handball.net
205,BSV Roxel E.V.,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 2,12658,2,0,0,0,0,0,0,0,0,0.0,,handball.net
206,BTB Aachen II,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 3,12929,2,0,0,0,0,0,0,0,0,0.0,,handball.net
207,Bredstedter TSV,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,6,Verbandsliga,Meisterrunde - Nord,14065,4,0,0,0,0,0,0,0,0,0.0,,handball.net
208,CVJM Oberwiehl,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 4,12931,1,0,0,0,0,0,0,0,0,0.0,,handball.net
209,DJK Tura 05 Dümpten,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 1,12924,1,0,0,0,0,0,0,0,0,0.0,,handball.net
210,DJK Unitas HAAN E.V. II,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 4,12931,2,0,0,0,0,0,0,0,0,0.0,,handball.net
211,ESV Dresden,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA OST,12574,1,0,0,0,0,0,0,0,0,0.0,,handball.net
212,ETB SW Essen,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 1,12924,2,0,0,0,0,0,0,0,0,0.0,,handball.net
213,ETG Recklinghausen 1912/32 E.V.,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 2,12658,3,0,0,0,0,0,0,0,0,0.0,,handball.net
214,Eintracht Duisburg,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 1,12924,3,0,0,0,0,0,0,0,0,0.0,,handball.net
215,F.C. Vorwärts Wettringen e.V. II,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 2,12658,4,0,0,0,0,0,0,0,0,0.0,,handball.net
216,FSG DJK Oberthal/Tus Hirstein 2,Handballverband SAAR,Handballverband SAAR,6,Verbandsliga,Verbandsliga Frauen,13031,3,0,0,0,0,0,0,0,0,0.0,,handball.net
217,FSG Kaiserslautern/Dansenberg,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,6,Verbandsliga,F-VL,12481,4,0,0,0,0,0,0,0,0,0.0,,handball.net
218,Fortuna Düsseldorf 1895 E.V. 2f,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 2,12927,6,0,0,0,0,0,0,0,0,0.0,,handball.net
219,GSG Duisburg,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 1,12924,4,0,0,0,0,0,0,0,0,0.0,,handball.net
220,Görlitzer HC II,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA OST,12574,2,0,0,0,0,0,0,0,0,0.0,,handball.net
221,HC Cologne Kangaroos,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 3,12929,3,0,0,0,0,0,0,0,0,0.0,,handball.net
222,HC Fraureuth,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA West,12575,1,0,0,0,0,0,0,0,0,0.0,,handball.net
223,HC Gelpe/Strombach II,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 4,12931,3,0,0,0,0,0,0,0,0,0.0,,handball.net
224,HC Glauchau/Meerane,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA West,12575,2,0,0,0,0,0,0,0,0,0.0,,handball.net
225,HC Schmelz,Handballverband SAAR,Handballverband SAAR,6,Verbandsliga,Verbandsliga Frauen,13031,4,0,0,0,0,0,0,0,0,0.0,,handball.net
226,HC Weiden 2018 II,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 3,12929,4,0,0,0,0,0,0,0,0,0.0,,handball.net
227,HCE Bergkamen 1.D,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 3,12657,2,0,0,0,0,0,0,0,0,0.0,,handball.net
228,HF Köllertal 2,Handballverband SAAR,Handballverband SAAR,6,Verbandsliga,Verbandsliga Frauen,13031,5,0,0,0,0,0,0,0,0,0.0,,handball.net
229,HF UNTERE SAAR 3 kann raus,Handballverband SAAR,Handballverband SAAR,6,Verbandsliga,Verbandsliga Frauen,13031,6,0,0,0,0,0,0,0,0,0.0,,handball.net
230,HF Untere SAAR 3,Handballverband SAAR,Handballverband SAAR,6,Verbandsliga,Verbandsliga Frauen,13031,7,0,0,0,0,0,0,0,0,0.0,,handball.net
231,HF Untere SAAR III,Handballverband SAAR,Handballverband SAAR,6,Verbandsliga,Verbandsliga Frauen,13031,8,0,0,0,0,0,0,0,0,0.0,,handball.net
232,HG Kaarst / Büttgen,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 2,12927,7,0,0,0,0,0,0,0,0,0.0,,handball.net
233,HG Saarlouis 2,Handballverband SAAR,Handballverband SAAR,6,Verbandsliga,Verbandsliga Frauen,13031,9,0,0,0,0,0,0,0,0,0.0,,handball.net
234,HSG Alpen/Rheinberg,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 1,12924,5,0,0,0,0,0,0,0,0,0.0,,handball.net
235,HSG Annen-Rüdinghausen | 1. Frauen,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 2,12658,5,0,0,0,0,0,0,0,0,0.0,,handball.net
236,HSG Eider Harde II,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,6,Verbandsliga,Meisterrunde - Nord,14065,5,0,0,0,0,0,0,0,0,0.0,,handball.net
237,HSG Euskirchen,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 3,12929,5,0,0,0,0,0,0,0,0,0.0,,handball.net
238,HSG Geislar-Oberkassel,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 3,12929,6,0,0,0,0,0,0,0,0,0.0,,handball.net
239,HSG Gerresheim 1f,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 2,12927,8,0,0,0,0,0,0,0,0,0.0,,handball.net
240,HSG Hald/Mehrh/Isselb,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 1,12924,6,0,0,0,0,0,0,0,0,0.0,,handball.net
241,HSG Herzhorn/Kollmar/Neuendorf,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,6,Verbandsliga,Meisterrunde - Nord,14065,6,0,0,0,0,0,0,0,0,0.0,,handball.net
242,HSG Hiesfeld/Aldenrade II,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 1,12924,7,0,0,0,0,0,0,0,0,0.0,,handball.net
243,HSG Hohenlimburg II,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 3,12657,3,0,0,0,0,0,0,0,0,0.0,,handball.net
244,HSG Holstein Kiel/Kronshagen II,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,6,Verbandsliga,Meisterrunde - Süd,14066,4,0,0,0,0,0,0,0,0,0.0,,handball.net
245,HSG Merkstein / Bardenberg II,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 3,12929,7,0,0,0,0,0,0,0,0,0.0,,handball.net
246,HSG Mutterstadt/Ruchheim Damen,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,6,Verbandsliga,F-VL,12481,5,0,0,0,0,0,0,0,0,0.0,,handball.net
247,HSG Mönkeberg-Schönkirchen,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,6,Verbandsliga,Meisterrunde - Süd,14066,5,0,0,0,0,0,0,0,0,0.0,,handball.net
248,HSG SC Phönix Essen/Djk GRÜN Weiss Werden,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 1,12924,8,0,0,0,0,0,0,0,0,0.0,,handball.net
249,HSG Soest Damen,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 3,12657,4,0,0,0,0,0,0,0,0,0.0,,handball.net
250,HSG Tecklenburger LAND,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 2,12658,6,0,0,0,0,0,0,0,0,0.0,,handball.net
251,HSG Tills Löwen 08,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,6,Verbandsliga,Meisterrunde - Süd,14066,6,0,0,0,0,0,0,0,0,0.0,,handball.net
252,HSG Wetter/Grundschöttel,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 3,12657,5,0,0,0,0,0,0,0,0,0.0,,handball.net
253,HSV 1923 Pulsnitz,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA OST,12574,3,0,0,0,0,0,0,0,0,0.0,,handball.net
254,HSV Alzey,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,6,Verbandsliga,F-VL,12481,6,0,0,0,0,0,0,0,0,0.0,,handball.net
255,HSV Bocklemünd II,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 4,12931,4,0,0,0,0,0,0,0,0,0.0,,handball.net
256,HSV Mölkau - DIE HAIE,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA West,12575,3,0,0,0,0,0,0,0,0,0.0,,handball.net
257,HSV Weinböhla,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA OST,12574,4,0,0,0,0,0,0,0,0,0.0,,handball.net
258,HSV Überruhr 2. Frauen,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 2,12927,9,0,0,0,0,0,0,0,0,0.0,,handball.net
259,HSV Überruhr 3. Frauen,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 4,12931,5,0,0,0,0,0,0,0,0,0.0,,handball.net
260,HSV-Troisdorf Damen 1 (Verbandsliga),Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 3,12929,8,0,0,0,0,0,0,0,0,0.0,,handball.net
261,HV Chemnitz II,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA West,12575,4,0,0,0,0,0,0,0,0,0.0,,handball.net
262,HV Grüna,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA OST,12574,5,0,0,0,0,0,0,0,0,0.0,,handball.net
263,Leipziger SV Südwest,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA West,12575,5,0,0,0,0,0,0,0,0,0.0,,handball.net
264,Luchse Düsseldorf 1F,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 2,12927,10,0,0,0,0,0,0,0,0,0.0,,handball.net
265,Lüner SV Handball E.V. II,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 3,12657,6,0,0,0,0,0,0,0,0,0.0,,handball.net
266,Lüttringhauser TV,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 4,12931,6,0,0,0,0,0,0,0,0,0.0,,handball.net
267,MSV Dresden II,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA OST,12574,6,0,0,0,0,0,0,0,0,0.0,,handball.net
268,MTV KÖLN 1850 II,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 4,12931,7,0,0,0,0,0,0,0,0,0.0,,handball.net
269,Moskitos 3,Handballverband SAAR,Handballverband SAAR,6,Verbandsliga,Verbandsliga Frauen,13031,10,0,0,0,0,0,0,0,0,0.0,,handball.net
270,Polizei SV KÖLN II,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 3,12929,9,0,0,0,0,0,0,0,0,0.0,,handball.net
271,Poppelsdorfer HV,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 3,12929,10,0,0,0,0,0,0,0,0,0.0,,handball.net
272,Radeberger SV,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA OST,12574,7,0,0,0,0,0,0,0,0,0.0,,handball.net
273,Radebeuler HV,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA OST,12574,8,0,0,0,0,0,0,0,0,0.0,,handball.net
274,SC Bottrop,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 1,12924,9,0,0,0,0,0,0,0,0,0.0,,handball.net
275,SC DHFK Leipzig,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA West,12575,6,0,0,0,0,0,0,0,0,0.0,,handball.net
276,SC Markranstädt II,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA West,12575,7,0,0,0,0,0,0,0,0,0.0,,handball.net
277,SG Dithmarschen Süd,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,6,Verbandsliga,Meisterrunde - Nord,14065,7,0,0,0,0,0,0,0,0,0.0,,handball.net
278,SG Handball Detmold,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 1,12656,1,0,0,0,0,0,0,0,0,0.0,,handball.net
279,SG Handball Ibbenbüren,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 1,12656,2,0,0,0,0,0,0,0,0,0.0,,handball.net
280,SG Häver-Lübbecke,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 1,12656,3,0,0,0,0,0,0,0,0,0.0,,handball.net
281,SG Langenfeld,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 4,12931,8,0,0,0,0,0,0,0,0,0.0,,handball.net
282,SG Mogono Leipzig,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA West,12575,8,0,0,0,0,0,0,0,0,0.0,,handball.net
283,SG Ollheim-Strassfeld,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 3,12929,11,0,0,0,0,0,0,0,0,0.0,,handball.net
284,SGH Unna Massen,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 3,12657,7,0,0,0,0,0,0,0,0,0.0,,handball.net
285,SSV Gartenstadt,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 2,12927,11,0,0,0,0,0,0,0,0,0.0,,handball.net
286,SSV Gartenstadt II,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 1,12924,10,0,0,0,0,0,0,0,0,0.0,,handball.net
287,SSV Lommatzsch,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA OST,12574,9,0,0,0,0,0,0,0,0,0.0,,handball.net
288,SUS Neuenkirchen 09 E.V.,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 2,12658,7,0,0,0,0,0,0,0,0,0.0,,handball.net
289,SV 04 Plauen-O.,Handballverband Sachsen,Handballverband Sachsen,6,Verbandsliga,VERBANDSLIGA West,12575,9,0,0,0,0,0,0,0,0,0.0,,handball.net
290,SV Teutonia Riemke 2.Damen,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 2,12658,8,0,0,0,0,0,0,0,0,0.0,,handball.net
291,Schwarz -Rot Aachen 1,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 3,12929,12,0,0,0,0,0,0,0,0,0.0,,handball.net
292,Soester TV VON 1862 E.V.,Handballverband Westfalen,Handballverband Westfalen,6,Verbandsliga,HVW Frauen Verbandsliga Staffel 3,12657,8,0,0,0,0,0,0,0,0,0.0,,handball.net
293,Solinger TB 1. Damen,Handball Nordrhein,Handball Nordrhein,6,Verbandsliga,Verbandsliga Frauen Gr. 4,12931,9,0,0,0,0,0,0,0,0,0.0,,handball.net
