staffel_id,verband,gebiet,ligastufe,spielklasse,staffel,mannschaften,spiele_gesamt,tore_gesamt,punkte_gesamt,tabellenfuehrer,tabellenfuehrer_punkte,quelle
0315592RLC000018VS5489BUVSBBVPEU-G,Bayern,Kreis Donau/Isar,10,A Klasse,421 A-Klasse 1 · Kreis Donau/Isar,14,28,91,77,FC Irfersdorf,12,fussball.de
0315592T20000010VS5489BUVSBBVPEU-G,Bayern,Kreis Donau/Isar,10,A Klasse,422 A-Klasse 2 · Kreis Donau/Isar,14,27,135,79,TSV Mailing-Feldkirchen,12,fussball.de
0315592UAK00001BVS5489BUVSBBVPEU-G,Bayern,Kreis Donau/Isar,10,A Klasse,423 A-Klasse 3 · Kreis Donau/Isar,14,28,138,82,TSV Pförring,12,fussball.de
0315592VMS00000PVS5489BUVSBBVPEU-G,Bayern,Kreis Donau/Isar,10,A Klasse,424 A-Klasse 4 · Kreis Donau/Isar,13,23,110,68,FC Hettenshausen,10,fussball.de
03155931HO000011VS5489BUVSBBVPEU-G,Bayern,Kreis Donau/Isar,10,A Klasse,425 A-Klasse 5 · Kreis Donau/Isar,11,10,48,28,SpVgg Mauern,6,fussball.de
03155933DS000006VS5489BUVSBBVPEU-G,Bayern,Kreis Donau/Isar,10,A Klasse,426 A-Klasse 6 · Kreis Donau/Isar,12,11,53,32,SG Eichenfeld-Freising,6,fussball.de
03155935C800000SVS5489BUVSBBVPEU-G,Bayern,Kreis Donau/Isar,10,A Klasse,427 A-Klasse 7 · Kreis Donau/Isar,11,10,31,30,FC Spfr. Schwaig II,6,fussball.de
03155937CO000007VS5489BUVSBBVPEU-G,Bayern,Kreis Donau/Isar,10,A Klasse,428 A-Klasse 8 · Kreis Donau/Isar,11,8,31,22,SV Walpertskirchen II,6,fussball.de
03170DHMDC000006VS5489BUVSBBVPEU-G,Bayern,Kreis Erlangen/Pegnitzgrund,10,A Klasse,A-Klasse 1 · Kreis Erlangen/Pegnitzgrund,16,41,174,113,ASV Weisendorf III,13,fussball.de
03170DLLLS000006VS5489BUVSBBVPEU-G,Bayern,Kreis Erlangen/Pegnitzgrund,10,A Klasse,A-Klasse 2 · Kreis Erlangen/Pegnitzgrund,14,26,131,76,ATSV Erlangen U23,13,fussball.de
03170DLLRC000006VS5489BUVSBBVPEU-G,Bayern,Kreis Erlangen/Pegnitzgrund,10,A Klasse,A-Klasse 3 · Kreis Erlangen/Pegnitzgrund,14,32,173,91,(SG) Effeltrich II/Poxdorf II,13,fussball.de
03170DLM0O000000VS5489BUVSBBVPEU-G,Bayern,Kreis Erlangen/Pegnitzgrund,10,A Klasse,A-Klasse 4 · Kreis Erlangen/Pegnitzgrund,13,28,146,77,TSV Neunkirchen II,15,fussball.de
03170DLM60000002VS5489BUVSBBVPEU-G,Bayern,Kreis Erlangen/Pegnitzgrund,10,A Klasse,A-Klasse 5 · Kreis Erlangen/Pegnitzgrund,14,34,175,100,(SG) Betzenstein/Bronn,13,fussball.de
03170DLMB8000000VS5489BUVSBBVPEU-G,Bayern,Kreis Erlangen/Pegnitzgrund,10,A Klasse,A-Klasse 6 · Kreis Erlangen/Pegnitzgrund,16,39,206,113,SV Offenhausen,15,fussball.de
0314CEAMA4000006VS5489BUVSBBVPEU-G,Bayern,Kreis Hof/Tirschenr./Wunsiedel,10,A Klasse,AK  1 HO/TIR/WUN · Kreis Hof/Tirschenr./Wunsiedel,14,53,276,154,ATS Selbitz II,19,fussball.de
0314CEAOT0000006VS5489BUVSBBVPEU-G,Bayern,Kreis Hof/Tirschenr./Wunsiedel,10,A Klasse,AK  2 HO/TIR/WUN · Kreis Hof/Tirschenr./Wunsiedel,14,54,299,152,ESV Hof,20,fussball.de
0314CEAP2K000005VS5489BUVSBBVPEU-G,Bayern,Kreis Hof/Tirschenr./Wunsiedel,10,A Klasse,AK  3 HO TIR/WUN · Kreis Hof/Tirschenr./Wunsiedel,14,46,272,136,SV Holenbrunn,21,fussball.de
0314CEAP8G000001VS5489BUVSBBVPEU-G,Bayern,Kreis Hof/Tirschenr./Wunsiedel,10,A Klasse,AK 4  HO/TIR/WUN · Kreis Hof/Tirschenr./Wunsiedel,14,53,274,154,ATSV Tirschenreuth II,21,fussball.de
030UHNICI400004RVS5489BTVT51B5B5-G,Bayern,Kreis Inn/Salzach,10,A Klasse,A-Klasse 1 · Kreis Inn/Salzach,12,12,45,34,SC Höhenrain,6,fussball.de
030UHNIDU800001TVS5489BTVT51B5B5-G,Bayern,Kreis Inn/Salzach,10,A Klasse,A-Klasse 2 · Kreis Inn/Salzach,12,12,50,31,TSV Neubeuern,6,fussball.de
030UHNIF7O00005EVS5489BTVT51B5B5-G,Bayern,Kreis Inn/Salzach,10,A Klasse,A-Klasse 3 · Kreis Inn/Salzach,12,12,53,34,TSV Schnaitsee,6,fussball.de
030UHNIGI000001QVS5489BTVT51B5B5-G,Bayern,Kreis Inn/Salzach,10,A Klasse,A-Klasse 4 · Kreis Inn/Salzach,12,12,48,34,TSV 66 Polling,6,fussball.de
030UHNIHVK00005DVS5489BTVT51B5B5-G,Bayern,Kreis Inn/Salzach,10,A Klasse,A-Klasse 5 · Kreis Inn/Salzach,12,12,66,36,SC Vachendorf,6,fussball.de
030UHNIJCC000001VS5489BTVT51B5B5-G,Bayern,Kreis Inn/Salzach,10,A Klasse,A-Klasse 6 · Kreis Inn/Salzach,12,12,56,33,ASV Piding,6,fussball.de
031AOU9P80000004VS5489BUVV628VP4-G,Bayern,Kreis München,10,A Klasse,121 A-Klasse 1 · Kreis München,13,18,89,50,SC Lerchenauer See,9,fussball.de
031AOUUGD8000004VS5489BUVV628VP4-G,Bayern,Kreis München,10,A Klasse,122 A-Klasse 2 · Kreis München,13,15,92,43,FC Teutonia Mün. II,9,fussball.de
031AOV86C4000004VS5489BUVV628VP4-G,Bayern,Kreis München,10,A Klasse,123 A-Klasse 3 · Kreis München,13,13,60,37,TSV Gräfelfing II,6,fussball.de
031AOVS8J0000003VS5489BUVV628VP4-G,Bayern,Kreis München,10,A Klasse,124 A-Klasse 4 · Kreis München,13,15,64,43,BSC Sendling München II,6,fussball.de
031AP0841S000004VS5489BUVV628VP4-G,Bayern,Kreis München,10,A Klasse,125 A-Klasse 5 · Kreis München,13,15,81,40,ESV München-Ost II,7,fussball.de
031AP0J2K4000004VS5489BUVV628VP4-G,Bayern,Kreis München,10,A Klasse,126 A-Klasse 6 · Kreis München,12,14,76,40,Kirchheimer SC II,9,fussball.de
0313RE44UO000003VS5489BUVSBBVPEU-G,Bayern,Kreis Neumarkt/Jura,10,A Klasse,A-Klasse Mitte · Kreis Neumarkt/Jura,13,24,94,69,FC Haunstetten,12,fussball.de
0313RE44D8000007VS5489BUVSBBVPEU-G,Bayern,Kreis Neumarkt/Jura,10,A Klasse,A-Klasse NordOst · Kreis Neumarkt/Jura,13,24,117,68,(SG) Pavelsbach/Postbauer,12,fussball.de
0313RE447O000007VS5489BUVSBBVPEU-G,Bayern,Kreis Neumarkt/Jura,10,A Klasse,A-Klasse NordWest · Kreis Neumarkt/Jura,13,29,128,83,DJK Abenberg II,15,fussball.de
0313RE44HS000007VS5489BUVSBBVPEU-G,Bayern,Kreis Neumarkt/Jura,10,A Klasse,A-Klasse Ost · Kreis Neumarkt/Jura,13,22,88,62,ASC Sengenthal,12,fussball.de
0313RE44M0000007VS5489BUVSBBVPEU-G,Bayern,Kreis Neumarkt/Jura,10,A Klasse,A-Klasse Süd · Kreis Neumarkt/Jura,14,30,105,87,VfB Mkt. Mörnsheim,13,fussball.de
0313RE44QC000006VS5489BUVSBBVPEU-G,Bayern,Kreis Neumarkt/Jura,10,A Klasse,A-Klasse West · Kreis Neumarkt/Jura,14,32,125,91,1. FC Altenmuhr,13,fussball.de
0318B6INKC000008VS5489BUVSBBVPEU-G,Bayern,Kreis Niederbayern Ost,10,A Klasse,AK 06 Straubing · Kreis Niederbayern Ost,10,31,143,91,FC Straßkirchen,15,fussball.de
031606UP94000007VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern Ost,10,A Klasse,AK 07 Viechtach · Kreis Niederbayern Ost,12,40,156,113,SV Gotteszell,19,fussball.de
031607BNJ0000007VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern Ost,10,A Klasse,AK 08 Deggendorf · Kreis Niederbayern Ost,12,41,196,118,FC Moos,19,fussball.de
031607BND4000008VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern Ost,10,A Klasse,AK 09 Regen · Kreis Niederbayern Ost,12,42,163,117,TSV Bodenmais,19,fussball.de
031607S3NC000005VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern Ost,10,A Klasse,AK 10 Lalling · Kreis Niederbayern Ost,12,41,152,113,SV Lalling,18,fussball.de
031607V8IO000007VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern Ost,10,A Klasse,AK 11 Grafenau/Zwiesel · Kreis Niederbayern Ost,11,34,137,96,(SG) Neuschönau/Neudorf,21,fussball.de
031608A24O000004VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern Ost,10,A Klasse,AK 12 Freyung · Kreis Niederbayern Ost,12,41,179,120,(SG) Prag/Fürsteneck,18,fussball.de
03160921KS000007VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern Ost,10,A Klasse,AK 13 Hauzenberg · Kreis Niederbayern Ost,11,35,152,102,TSV Nottau,16,fussball.de
03160921RG00000AVS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern Ost,10,A Klasse,AK 14 Passau · Kreis Niederbayern Ost,12,40,215,112,DJK Haselbach,17,fussball.de
03160921EK000009VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern Ost,10,A Klasse,AK 15 Vilshofen · Kreis Niederbayern Ost,11,35,137,98,TSV Aidenbach,18,fussball.de
0316092210000007VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern Ost,10,A Klasse,AK 16 Pocking · Kreis Niederbayern Ost,12,41,186,120,RSV Kirchham,18,fussball.de
03188T2628000008VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern West,10,A Klasse,AK 01 Kelheim · Kreis Niederbayern West,12,30,115,86,SV Kelheimwinzer,15,fussball.de
03188T269O000006VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern West,10,A Klasse,AK 02 Landshut · Kreis Niederbayern West,11,23,111,66,(SG) Tiefenbach 1/SpVgg LA 2,12,fussball.de
03188T26F0000008VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern West,10,A Klasse,AK 03 Mallersdorf · Kreis Niederbayern West,11,25,126,73,SV Essenbach,15,fussball.de
03188T26MO000005VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern West,10,A Klasse,AK 04 Dingolfing · Kreis Niederbayern West,11,24,99,70,TSV Marklkofen,15,fussball.de
03188T26TG000008VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern West,10,A Klasse,AK 05 Landau · Kreis Niederbayern West,11,26,89,73,DJK Thanndorf,16,fussball.de
03188T2758000006VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern West,10,A Klasse,AK 17 Pfarrkirchen · Kreis Niederbayern West,12,30,96,88,TuS Walburgskirchen,15,fussball.de
03188T279K000005VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern West,10,A Klasse,AK 18 Vilsbiburg · Kreis Niederbayern West,11,25,110,74,TSV Kronwinkl,12,fussball.de
0317T930C0000000VS5489BUVSBBVPEU-G,Bayern,Kreis Nürnberg/Frankenhöhe,10,A Klasse,AK-Gr 1 N/F · Kreis Nürnberg/Frankenhöhe,13,35,188,102,(SG) Ehingen/Röckingen,15,fussball.de
0317T930IK000006VS5489BUVSBBVPEU-G,Bayern,Kreis Nürnberg/Frankenhöhe,10,A Klasse,AK-Gr 2 N/F · Kreis Nürnberg/Frankenhöhe,13,36,160,106,TSV 1892 Windsbach,15,fussball.de
0317T930NG000006VS5489BUVSBBVPEU-G,Bayern,Kreis Nürnberg/Frankenhöhe,10,A Klasse,AK-Gr 3 N/F · Kreis Nürnberg/Frankenhöhe,13,35,176,102,FC Wiedersb.-Neunk.,15,fussball.de
0317T930T8000006VS5489BUVSBBVPEU-G,Bayern,Kreis Nürnberg/Frankenhöhe,10,A Klasse,AK-Gr 4 N/F · Kreis Nürnberg/Frankenhöhe,14,42,192,119,(SG) Lenkersheim-Oberndorf I,16,fussball.de
0317T931OO000026VS5489BUVSBBVPEU-G,Bayern,Kreis Nürnberg/Frankenhöhe,10,A Klasse,AK-Gr 5 N/F · Kreis Nürnberg/Frankenhöhe,13,32,159,89,(SG) Puschendorf/Tuchenbach I,15,fussball.de
0317T9332O00000CVS5489BUVSBBVPEU-G,Bayern,Kreis Nürnberg/Frankenhöhe,10,A Klasse,AK-Gr 6 N/F · Kreis Nürnberg/Frankenhöhe,13,33,161,97,SGV Nürnberg-Fürth 1883 II.,15,fussball.de
0317T934FO00001QVS5489BUVSBBVPEU-G,Bayern,Kreis Nürnberg/Frankenhöhe,10,A Klasse,AK-Gr 7 N/F · Kreis Nürnberg/Frankenhöhe,14,41,188,112,TSV Johannis 1883 Nbg 2,16,fussball.de
0317T935OK000028VS5489BUVSBBVPEU-G,Bayern,Kreis Nürnberg/Frankenhöhe,10,A Klasse,AK-Gr 8 N/F · Kreis Nürnberg/Frankenhöhe,13,31,142,88,SV Maiach-Hinterhof Nbg.,12,fussball.de
030ULPNVUG00005FVS5489BUVVARDA0V-G,Bayern,Kreis Regensburg,10,A Klasse,A-Klasse Rgbg Gruppe 1 · Kreis Regensburg,13,48,228,138,SV Sarching,21,fussball.de
030ULPO14S000000VS5489BUVVARDA0V-G,Bayern,Kreis Regensburg,10,A Klasse,A-Klasse Rgbg Gruppe 2 · Kreis Regensburg,12,35,162,100,DJK SV Keilberg Rgbg.,15,fussball.de
030ULPO2AK00000CVS5489BUVVARDA0V-G,Bayern,Kreis Regensburg,10,A Klasse,A-Klasse Rgbg Gruppe 3 · Kreis Regensburg,13,45,232,130,(SG) VfB Rgbg/BSC Rgbg. II,19,fussball.de
030ULPO3HG00005AVS5489BUVVARDA0V-G,Bayern,Kreis Regensburg,10,A Klasse,A-Klasse Rgbg Gruppe 4 · Kreis Regensburg,14,56,239,162,SG Painten II,19,fussball.de
03135BGQOO000007VS5489BTVU7GTVLE-G,Bayern,Kreis Rhön,10,A Klasse,A-Klasse Rhön 1,16,57,264,163,(SG 1) TSV Aschach / TSV Bad Bocklet,22,fussball.de
03135BGQTK000007VS5489BTVU7GTVLE-G,Bayern,Kreis Rhön,10,A Klasse,A-Klasse Rhön 2,15,56,231,164,(SG 1) FC Hendungen,21,fussball.de
03135B15C8000006VS5489BTVU7GTVLE-G,Bayern,Kreis Schweinfurt,10,A Klasse,AK-Gr 3 SW · Kreis Schweinfurt,13,40,177,111,VfB Humprechtshausen,18,fussball.de
03135B15G8000000VS5489BTVU7GTVLE-G,Bayern,Kreis Schweinfurt,10,A Klasse,AK-Gr 4 SW · Kreis Schweinfurt,13,42,165,119,(SG 1) SpVgg Untersteinbach/SC Geusfeld,19,fussball.de
03135B1534000006VS5489BTVU7GTVLE-G,Bayern,Kreis Schweinfurt,10,A Klasse,AK-Gr1 SW · Kreis Schweinfurt,13,38,183,112,Fortuna 96 Schweinfurt,16,fussball.de
03135B157G000006VS5489BTVU7GTVLE-G,Bayern,Kreis Schweinfurt,10,A Klasse,AK-Gr2 SW · Kreis Schweinfurt,12,35,153,100,(SG 1) TSV Castell/SV Wiesenbronn,18,fussball.de
03135BBG8S00005EVS5489BTVU7GTVLE-G,Bayern,Kreis Würzburg,10,A Klasse,AK-Gr 1 WÜ · Kreis Würzburg,14,43,160,121,ETSV Würzburg 2,18,fussball.de
03135BBHBG000056VS5489BTVU7GTVLE-G,Bayern,Kreis Würzburg,10,A Klasse,AK-Gr 2 WÜ · Kreis Würzburg,11,23,107,67,TSV Gnodstadt,13,fussball.de
03135BBIFS00002OVS5489BTVU7GTVLE-G,Bayern,Kreis Würzburg,10,A Klasse,AK-Gr 3 WÜ · Kreis Würzburg,11,26,102,71,VfR Bibergau,11,fussball.de
03135BBJLC00002NVS5489BTVU7GTVLE-G,Bayern,Kreis Würzburg,10,A Klasse,AK-Gr 4 WÜ · Kreis Würzburg,12,33,142,93,FV 05 Helmstadt 2,19,fussball.de
03135BBKOO00003NVS5489BTVU7GTVLE-G,Bayern,Kreis Würzburg,10,A Klasse,AK-Gr 5 WÜ · Kreis Würzburg,13,40,163,115,SV Rieneck,13,fussball.de
030RC3H3OG000031VS5489BTVVR5L0PB-G,Bayern,Kreis Zugspitze,10,A Klasse,A-Klasse Gruppe 1 · Kreis Zugspitze,12,12,58,34,SV 1949 Haspelmoor,6,fussball.de
030RC3H53800001UVS5489BTVVR5L0PB-G,Bayern,Kreis Zugspitze,10,A Klasse,A-Klasse Gruppe 2 · Kreis Zugspitze,12,8,25,23,Ethnikos Puchheim,6,fussball.de
030RC3H6C0000041VS5489BTVVR5L0PB-G,Bayern,Kreis Zugspitze,10,A Klasse,A-Klasse Gruppe 3 · Kreis Zugspitze,13,19,86,54,(SG 1) SF Egling - SV Straßlach,9,fussball.de
030RC3H7MK00001TVS5489BTVVR5L0PB-G,Bayern,Kreis Zugspitze,10,A Klasse,A-Klasse Gruppe 4 · Kreis Zugspitze,13,23,115,64,FC Real Kreuth II,10,fussball.de
030RC3H90400002BVS5489BTVVR5L0PB-G,Bayern,Kreis Zugspitze,10,A Klasse,A-Klasse Gruppe 5 · Kreis Zugspitze,13,22,104,62,TSV Tutzing,10,fussball.de
030RC3HAAO00003KVS5489BTVVR5L0PB-G,Bayern,Kreis Zugspitze,10,A Klasse,A-Klasse Gruppe 6 · Kreis Zugspitze,13,24,98,70,ASV Eglfing,12,fussball.de
030RC3HBKG00001QVS5489BTVVR5L0PB-G,Bayern,Kreis Zugspitze,10,A Klasse,A-Klasse Gruppe 7 · Kreis Zugspitze,12,11,49,32,SC Egling/Paar,6,fussball.de
030RC3HCUO000045VS5489BTVVR5L0PB-G,Bayern,Kreis Zugspitze,10,A Klasse,A-Klasse Gruppe 8 · Kreis Zugspitze,13,22,90,64,SV Unterhausen,12,fussball.de
0317AGS7LG000003VS5489BUVSBBVPEU-G,Berlin,Kreis Berlin,10,Kreisliga B,Herren Kreisliga B St.1 · Kreis Berlin,16,16,91,45,SV Süden 09 II,6,fussball.de
0317AGS7RG000003VS5489BUVSBBVPEU-G,Berlin,Kreis Berlin,10,Kreisliga B,Herren Kreisliga B St.2 · Kreis Berlin,16,16,90,43,CSV Afrisko,6,fussball.de
0317AGS80C000001VS5489BUVSBBVPEU-G,Berlin,Kreis Berlin,10,Kreisliga B,Herren Kreisliga B St.3 · Kreis Berlin,16,16,99,46,Polar Pinguin II,6,fussball.de
0317AGS85C000003VS5489BUVSBBVPEU-G,Berlin,Kreis Berlin,10,Kreisliga B,Herren Kreisliga B St.4 · Kreis Berlin,16,16,107,48,SC Minerva,6,fussball.de
0317AGS89S000004VS5489BUVSBBVPEU-G,Berlin,Kreis Berlin,10,Kreisliga B,Herren Kreisliga B St.5 · Kreis Berlin,15,14,63,40,Lichtenrader BC II,6,fussball.de
031A89JMI000000GVS5489BUVV628VP4-G,Brandenburg,Kreis Dahme/Fläming,10,Kreisliga,Herren Kreisliga · Kreis Dahme/Fläming,14,7,35,20,SV Schönefeld 1995,3,fussball.de
030NR1G54400000KVS5489BUVS0F17VK-G,Brandenburg,Kreis Havelland,10,Kreisliga,Kreisliga A · Kreis Havelland,14,13,63,38,FC Borussia Brandenburg II,6,fussball.de
030NR1G5HG00000JVS5489BUVS0F17VK-G,Brandenburg,Kreis Havelland,10,Kreisliga,Kreisliga B · Kreis Havelland,16,15,72,43,SG Blau-Weiß Beelitz,6,fussball.de
031AJFH814000009VS5489BUVV628VP4-G,Brandenburg,Kreis Niederlausitz,10,Kreisliga,Kreisliga Niederlausitz,14,7,26,20,RWM,3,fussball.de
03142MK5QG00000DVS5489BUVSBBVPEU-G,Brandenburg,Kreis Oberhavel/Barnim,10,Kreisliga,Kreisliga Ost · Kreis Oberhavel/Barnim,14,7,56,21,BSV Blumberg,3,fussball.de
03142MK5JO00000DVS5489BUVSBBVPEU-G,Brandenburg,Kreis Oberhavel/Barnim,10,Kreisliga,Kreisliga West · Kreis Oberhavel/Barnim,14,7,41,21,SV Mühlenbeck,3,fussball.de
031A761V1G00000FVS5489BUVV628VP4-G,Brandenburg,Kreis Ostbrandenburg,10,Kreisliga,Kreisliga Nord · Kreis Ostbrandenburg,14,7,29,20,SV Hertha 23 Neutrebbin,3,fussball.de
031A761VB400000FVS5489BUVV628VP4-G,Brandenburg,Kreis Ostbrandenburg,10,Kreisliga,Kreisliga Süd · Kreis Ostbrandenburg,14,7,39,19,SG Wiesenau 03,3,fussball.de
0318TDOSIO00000BVS5489BUVV628VP4-G,Brandenburg,Kreis Prignitz/Ruppin,10,Kreisliga,Kreisliga Ost · Kreis Prignitz/Ruppin,12,6,41,18,SV Dreetz,3,fussball.de
0318TDOSBG00000AVS5489BUVV628VP4-G,Brandenburg,Kreis Prignitz/Ruppin,10,Kreisliga,Kreisliga West · Kreis Prignitz/Ruppin,12,6,33,18,SG Stahl Wittstock,3,fussball.de
031DRHI8EO000003VS5489BUVUR5FS5A-G,Brandenburg,Kreis Südbrandenburg,10,Kreisliga,Kreisliga-Ost · Kreis Südbrandenburg,12,7,35,20,1. SV Lok Calau,4,fussball.de
031DRHI8K8000003VS5489BUVUR5FS5A-G,Brandenburg,Kreis Südbrandenburg,10,Kreisliga,Kreisliga-West · Kreis Südbrandenburg,11,7,28,20,VfB Hohenleipisch 1912 II,6,fussball.de
0314M78ROS000004VS5489BTVU7GTVLE-G,Brandenburg,Kreis Uckermark,10,Kreisliga,Kreisliga · Kreis Uckermark,11,4,28,11,Dedelower SV 90,3,fussball.de
031BHBQUIS000009VS5489BUVUR5FS5A-G,Hessen,Kreis Alsfeld,10,Kreisliga B,KLB Gießen/Alsfeld,14,35,178,102,SpVgg Mücke II,15,fussball.de
031B3N61AG00000BVS5489BTVSK8S3O6-G,Hessen,Kreis Bergstraße,10,Kreisliga B,KLB Bergstraße,15,43,195,126,VfR Bürstadt,18,fussball.de
031B6T6UUG000008VS5489BTVSK8S3O6-G,Hessen,Kreis Biedenkopf,10,Kreisliga B,KLB Biedenkopf,13,30,145,88,SG Dautphetal,12,fussball.de
031991LPLS00000AVS5489BTVSK8S3O6-G,Hessen,Kreis Darmstadt,10,Kreisliga B,KLB Darmstadt,17,47,240,133,SV St. Stephan Griesheim II,16,fussball.de
031APMCNRK00000BVS5489BTVSK8S3O6-G,Hessen,Kreis Dieburg,10,Kreisliga B,KLB Dieburg,15,42,214,119,Viktoria Klein-Zimmern,14,fussball.de
031BGMLCH8000009VS5489BUVUR5FS5A-G,Hessen,Kreis Dillenburg,10,Kreisliga B,KLB Dillenburg,16,47,255,136,SSV Donsbach,16,fussball.de
031APA2JRS000000VS5489BTVSK8S3O6-G,Hessen,Kreis Frankenberg,10,Kreisliga B,KLB Frankenberg,13,32,168,92,FSG Haubern/Löhlbach,15,fussball.de
031BP1BPFK000000VS5489BUVUR5FS5A-G,Hessen,Kreis Frankfurt,10,Kreisliga B,KLB Frankfurt Gr.1,16,47,295,135,SV Niederursel II,15,fussball.de
031BP1BPOC00000BVS5489BUVUR5FS5A-G,Hessen,Kreis Frankfurt,10,Kreisliga B,KLB Frankfurt Gr.2,15,41,265,120,Frankfurter FC Victoria,18,fussball.de
031AGB021O00000AVS5489BTVSK8S3O6-G,Hessen,Kreis Friedberg,10,Kreisliga B,KLB Friedberg Gr.1,15,42,223,121,SVP Fauerbach,17,fussball.de
031AGB02BS00000CVS5489BTVSK8S3O6-G,Hessen,Kreis Friedberg,10,Kreisliga B,KLB Friedberg Gr.2,16,48,278,137,FSV Kloppenheim,19,fussball.de
031BPRRI6S00000BVS5489BUVUR5FS5A-G,Hessen,Kreis Fulda,10,Kreisliga B,KLB Gr. Fulda,16,63,278,176,FV Horas,21,fussball.de
031BPRRHVC00000BVS5489BUVUR5FS5A-G,Hessen,Kreis Fulda,10,Kreisliga B,KLB Gr. Fulda/Rhön,16,63,236,181,FSG Dipperz/Dirlos II,23,fussball.de
031B5T644C000009VS5489BTVSK8S3O6-G,Hessen,Kreis Gelnhausen,10,Kreisliga B,KLB Gelnhausen,17,60,290,172,SG Altenhaßlau/Eidengesäß II,18,fussball.de
031CPS6S9O00000BVS5489BUVUR5FS5A-G,Hessen,Kreis Gießen,10,Kreisliga B,KLB Gießen Gr.1,13,30,174,87,ISV Hellas Gießen,15,fussball.de
031CPS6SGK00000AVS5489BUVUR5FS5A-G,Hessen,Kreis Gießen,10,Kreisliga B,KLB Gießen Gr.2,14,36,188,102,SG Trohe/Alten-Buseck/Rödgen II,15,fussball.de
031CPS6SMO000002VS5489BUVUR5FS5A-G,Hessen,Kreis Gießen,10,Kreisliga B,KLB Gießen Gr.3,13,36,176,102,SG Obbornh./Bellersh. II,18,fussball.de
031977GA90000009VS5489BUVV628VP4-G,Hessen,Kreis Groß-Gerau,10,Kreisliga B,KLB Groß-Gerau,17,39,183,108,SV 07 Geinsheim II,11,fussball.de
031B4G9OB800000AVS5489BTVSK8S3O6-G,Hessen,Kreis Hanau,10,Kreisliga B,KLB Hanau,17,61,325,177,TSG Niederdorfelden,21,fussball.de
031BEUBPH0000008VS5489BTVUS470OH-G,Hessen,Kreis Hersfeld-Rotenburg,10,Kreisliga B,KLB Hersfeld/Rotenburg Gr.1 · Kreis Hersfeld-Rotenburg,12,25,143,71,SG Weiterode II/Iba II,11,fussball.de
031BEUBPOK000008VS5489BTVUS470OH-G,Hessen,Kreis Hersfeld-Rotenburg,10,Kreisliga B,KLB Hersfeld/Rotenburg Gr.2 · Kreis Hersfeld-Rotenburg,14,43,218,123,ESV Ronshausen,16,fussball.de
031F9O63VG00000DVS5489BTVUS470OH-G,Hessen,Kreis Hochtaunus,10,Kreisliga B,KLB Hochtaunus,18,59,346,165,SGE Feldberg II,16,fussball.de
0318JV4VIS00000BVS5489BUVV628VP4-G,Hessen,Kreis Hofgeismar-Wolfhagen,10,Kreisliga B,KLB Hofgeism-Wolfh · Kreis Hofgeismar-Wolfhagen,12,30,149,86,SV Espenau II,13,fussball.de
0317AKISR4000008VS5489BUVSBBVPEU-G,Hessen,Kreis Kassel,10,Kreisliga B,KLB Kassel Gr.1,10,18,94,46,FC Hermannia 09 KS,10,fussball.de
0317AKIT1S000000VS5489BUVSBBVPEU-G,Hessen,Kreis Kassel,10,Kreisliga B,KLB Kassel Gr.2,9,14,85,42,SG Nordsh. II/Oberzwehren,9,fussball.de
031DEJHQIG00000EVS5489BTVUS470OH-G,Hessen,Kreis Lauterbach-Hünfeld,10,Kreisliga B,KLB Gr. Hünfeld · Kreis Lauterbach-Hünfeld,10,20,84,56,SG Haunetal II,10,fussball.de
031DEJHQ9400000EVS5489BTVUS470OH-G,Hessen,Kreis Lauterbach-Hünfeld,10,Kreisliga B,KLB Gr. Lauterbach · Kreis Lauterbach-Hünfeld,8,7,39,21,TuSpo Bad Salzschlirf,6,fussball.de
03196PADJK00000CVS5489BUVV628VP4-G,Hessen,Kreis Limburg-Weilburg,10,Kreisliga B,KLB Limb-Weilb · Kreis Limburg-Weilburg,15,43,165,121,SG Hirschhausen/Bermbach,15,fussball.de
0319FVIBNK00000BVS5489BUVV628VP4-G,Hessen,Kreis Maintaunus,10,Kreisliga B,KLB Maintaunus,16,48,294,141,SG DJK Hattersheim,15,fussball.de
031AR2HCKG00000CVS5489BTVSK8S3O6-G,Hessen,Kreis Marburg,10,Kreisliga B,KLB Marburg Gr.1,15,41,257,121,TSV Ernsthausen,18,fussball.de
