rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
133,FC Würzburger Kickers,Bayern,Bayern,4,Bayernliga,Frauen Bayernliga,0319LR9N1K000005VS5489BUVV628VP4-G,7,2,1,0,1,4,5,-1,3,1.5,,fussball.de
134,BSG Stahl Brandenburg,Brandenburg,Brandenburg,4,Landesliga,Landesliga · Brandenburg,0316J4BA3C000002VS5489BTVU7GTVLE-G,3,2,1,0,1,3,4,-1,3,1.5,,fussball.de
135,SGS Essen III. U23,Niederrhein,Niederrhein,4,Niederrheinliga,Frauen Niederrheinliga,031EETE59G00000CVS5489BUVUR5FS5A-G,8,2,1,0,1,3,4,-1,3,1.5,,fussball.de
136,SV 08 Rothenstein,Thüringen,Thüringen,4,Verbandsliga,Thüringenliga Staffel 3,031HD0R2RG000004VS5489BTVVG7L386-G,2,2,1,0,1,3,4,-1,3,1.5,,fussball.de
137,TSV Urdenbach,Niederrhein,Niederrhein,4,Niederrheinliga,Frauen Niederrheinliga,031EETE59G00000CVS5489BUVUR5FS5A-G,9,2,1,0,1,3,4,-1,3,1.5,,fussball.de
138,FC Erzgebirge Aue,Sachsen,Sachsen,4,Landesliga,Sachsenliga Frauen,031DBH5SVO000000VS5489BUVUR5FS5A-G,6,2,1,0,1,4,6,-2,3,1.5,,fussball.de
139,SpG SV Eintracht Leipzig-Süd II / SSV Stötteritz,Sachsen,Sachsen,4,Landesliga,Sachsenliga Frauen,031DBH5SVO000000VS5489BUVUR5FS5A-G,7,2,1,0,1,4,6,-2,3,1.5,,fussball.de
140,SC Eintracht Miersdorf/Zeuthen,Brandenburg,Brandenburg,4,Landesliga,Landesliga · Brandenburg,0316J4BA3C000002VS5489BTVU7GTVLE-G,4,2,1,0,1,2,4,-2,3,1.5,,fussball.de
141,TSV Theuern,Bayern,Bayern,4,Bayernliga,Frauen Bayernliga,0319LR9N1K000005VS5489BUVV628VP4-G,8,2,1,0,1,2,4,-2,3,1.5,,fussball.de
142,FV Rübenach,Rheinland,Rheinland,4,Rheinlandliga,Rheinlandliga,031CBUK5UG000003VS5489BUVUR5FS5A-G,8,2,1,0,1,3,6,-3,3,1.5,,fussball.de
143,1. FFC Saalfeld,Thüringen,Thüringen,4,Verbandsliga,Thüringenliga Staffel 3,031HD0R2RG000004VS5489BTVVG7L386-G,3,2,1,0,1,4,8,-4,3,1.5,,fussball.de
144,Türkiyemspor Berlin 1978 U23,Berlin,Berlin,4,Verbandsliga,Frauen Berlin-Liga,0317AJDKH000000HVS5489BUVSBBVPEU-G,7,2,1,0,1,2,6,-4,3,1.5,,fussball.de
145,SG 99 Andernach III (U23),Rheinland,Rheinland,4,Rheinlandliga,Rheinlandliga,031CBUK5UG000003VS5489BUVUR5FS5A-G,3,3,1,1,1,8,6,2,4,1.33,,fussball.de
146,SVG Göttingen,Niedersachsen,Niedersachsen,4,Oberliga Niedersachsen,AOK-Frauenmeisterschaft Niedersachsen Ost,03132M2LUO000006VS5489BTVU7GTVLE-G,8,3,1,1,1,6,6,0,4,1.33,,fussball.de
147,FC Pfeil Broistedt,Niedersachsen,Niedersachsen,4,Oberliga Niedersachsen,AOK-Frauenmeisterschaft Niedersachsen Ost,03132M2LUO000006VS5489BTVU7GTVLE-G,9,3,1,1,1,7,8,-1,4,1.33,,fussball.de
148,SC 13 Bad Neuenahr II (U23),Rheinland,Rheinland,4,Rheinlandliga,Rheinlandliga,031CBUK5UG000003VS5489BUVUR5FS5A-G,4,3,1,1,1,7,9,-2,4,1.33,,fussball.de
149,Hannover 96 II,Niedersachsen,Niedersachsen,4,Oberliga Niedersachsen,AOK-Frauenmeisterschaft Niedersachsen Ost,03132M2LUO000006VS5489BTVU7GTVLE-G,11,3,1,1,1,9,12,-3,4,1.33,,fussball.de
150,HSV 3.Fr.,Hamburg,Hamburg,4,Verbandsliga,FOL Frauen-Oberliga Hamburg,0314C5SDDO00000EVS5489BTVU7GTVLE-G,7,3,1,0,2,11,6,5,3,1.0,,fussball.de
151,VfL Trier,Rheinland,Rheinland,4,Rheinlandliga,Rheinlandliga,031CBUK5UG000003VS5489BUVUR5FS5A-G,12,1,0,1,0,3,3,0,1,1.0,,fussball.de
152,FC Borntal Erfurt,Thüringen,Thüringen,4,Verbandsliga,Thüringenliga Staffel 2,031HD0I3L4000003VS5489BTVVG7L386-G,4,1,0,1,0,2,2,0,1,1.0,,fussball.de
153,SG Egelsbach,Hessen,Hessen,4,Hessenliga,Frauen Hessenliga,031CO14DG400000FVS5489BTVUS470OH-G,9,3,1,0,2,6,6,0,3,1.0,,fussball.de
154,TuS Büppel,Niedersachsen,Niedersachsen,4,Oberliga Niedersachsen,AOK-Frauenmeisterschaft Niedersachsen West,03132M2M74000006VS5489BTVU7GTVLE-G,7,3,1,0,2,5,5,0,3,1.0,,fussball.de
155,Bischofswerdaer FV,Sachsen,Sachsen,4,Landesliga,Sachsenliga Frauen,031DBH5SVO000000VS5489BUVUR5FS5A-G,8,1,0,1,0,1,1,0,1,1.0,,fussball.de
156,SV Weyhe,Niedersachsen,Niedersachsen,4,Oberliga Niedersachsen,AOK-Frauenmeisterschaft Niedersachsen West,03132M2M74000006VS5489BTVU7GTVLE-G,8,3,1,0,2,4,5,-1,3,1.0,,fussball.de
157,TSV Limmer,Niedersachsen,Niedersachsen,4,Oberliga Niedersachsen,AOK-Frauenmeisterschaft Niedersachsen Ost,03132M2LUO000006VS5489BTVU7GTVLE-G,10,4,1,1,2,9,11,-2,4,1.0,,fussball.de
158,TuS Wadersloh,Westfalen,Westfalen,4,Verbandsliga,Frauen-Westfalenliga,0314GURVOK000012VS5489BUVSBBVPEU-G,7,3,1,0,2,6,9,-3,3,1.0,,fussball.de
159,SV Ahlerstedt/Ottendorf,Niedersachsen,Niedersachsen,4,Oberliga Niedersachsen,AOK-Frauenmeisterschaft Niedersachsen West,03132M2M74000006VS5489BTVU7GTVLE-G,9,3,1,0,2,4,7,-3,3,1.0,,fussball.de
160,SV Kottweiler-Schwanden,Südwest,Südwest,4,Verbandsliga,Frauen Verbandsliga Südwest,0319RAI0D4000004VS5489BUVV628VP4-G,7,4,1,1,2,5,10,-5,4,1.0,,fussball.de
161,Eimsbüttel 2.Fr.,Hamburg,Hamburg,4,Verbandsliga,FOL Frauen-Oberliga Hamburg,0314C5SDDO00000EVS5489BTVU7GTVLE-G,8,3,1,0,2,4,8,-4,3,1.0,,fussball.de
162,SV Niederemmel,Rheinland,Rheinland,4,Rheinlandliga,Rheinlandliga,031CBUK5UG000003VS5489BUVUR5FS5A-G,9,3,1,0,2,3,7,-4,3,1.0,,fussball.de
163,SV BW Aasee,Westfalen,Westfalen,4,Verbandsliga,Frauen-Westfalenliga,0314GURVOK000012VS5489BUVSBBVPEU-G,8,3,1,0,2,4,9,-5,3,1.0,,fussball.de
164,SC Spelle-Venhaus I,Niedersachsen,Niedersachsen,4,Oberliga Niedersachsen,AOK-Frauenmeisterschaft Niedersachsen West,03132M2M74000006VS5489BTVU7GTVLE-G,10,3,1,0,2,3,9,-6,3,1.0,,fussball.de
165,Alstertal-Langenhorn 1.Fr.,Hamburg,Hamburg,4,Verbandsliga,FOL Frauen-Oberliga Hamburg,0314C5SDDO00000EVS5489BTVU7GTVLE-G,9,3,1,0,2,5,14,-9,3,1.0,,fussball.de
166,FC Iserlohn,Westfalen,Westfalen,4,Verbandsliga,Frauen-Westfalenliga,0314GURVOK000012VS5489BUVSBBVPEU-G,9,3,1,0,2,5,16,-11,3,1.0,,fussball.de
167,SV Dörbach,Rheinland,Rheinland,4,Rheinlandliga,Rheinlandliga,031CBUK5UG000003VS5489BUVUR5FS5A-G,10,3,1,0,2,1,12,-11,3,1.0,,fussball.de
168,TSG Lütter,Hessen,Hessen,4,Hessenliga,Frauen Hessenliga,031CO14DG400000FVS5489BTVUS470OH-G,8,4,2,0,2,9,9,0,3,0.75,,fussball.de
169,SV Obersülzen,Südwest,Südwest,4,Verbandsliga,Frauen Verbandsliga Südwest,0319RAI0D4000004VS5489BUVV628VP4-G,8,4,1,0,3,6,9,-3,3,0.75,,fussball.de
170,Merkur Hademarschen,Schleswig-Holstein,Schleswig-Holstein,4,Oberliga Schleswig-Holstein,VR-Banken Oberliga · Schleswig-Holstein,0311J88R1O000006VS5489BUVVARDA0V-G,9,4,1,0,3,6,12,-6,3,0.75,,fussball.de
171,DSG Breitenthal,Südwest,Südwest,4,Verbandsliga,Frauen Verbandsliga Südwest,0319RAI0D4000004VS5489BUVV628VP4-G,9,4,1,0,3,3,10,-7,3,0.75,,fussball.de
172,FSG Wasgau,Südwest,Südwest,4,Verbandsliga,Frauen Verbandsliga Südwest,0319RAI0D4000004VS5489BUVV628VP4-G,10,4,1,0,3,10,19,-9,3,0.75,,fussball.de
173,FC Eintracht Northeim,Niedersachsen,Niedersachsen,4,Oberliga Niedersachsen,AOK-Frauenmeisterschaft Niedersachsen Ost,03132M2LUO000006VS5489BTVU7GTVLE-G,12,4,1,0,3,9,20,-11,3,0.75,,fussball.de
174,SG Ingelheim / Drais,Südwest,Südwest,4,Verbandsliga,Frauen Verbandsliga Südwest,0319RAI0D4000004VS5489BUVV628VP4-G,11,4,1,0,3,4,26,-22,3,0.75,,fussball.de
175,SV Diez-Freiendiez,Rheinland,Rheinland,4,Rheinlandliga,Rheinlandliga,031CBUK5UG000003VS5489BUVUR5FS5A-G,11,3,0,2,1,7,8,-1,2,0.67,,fussball.de
176,PSV Grün-Weiß Hildesheim,Niedersachsen,Niedersachsen,4,Oberliga Niedersachsen,AOK-Frauenmeisterschaft Niedersachsen Ost,03132M2LUO000006VS5489BTVU7GTVLE-G,13,3,0,2,1,3,7,-4,2,0.67,,fussball.de
177,Borussia Pankow,Berlin,Berlin,4,Verbandsliga,Frauen Berlin-Liga,0317AJDKH000000HVS5489BUVSBBVPEU-G,8,2,0,1,1,2,3,-1,1,0.5,,fussball.de
178,SV Frauenbiburg,Bayern,Bayern,4,Bayernliga,Frauen Bayernliga,0319LR9N1K000005VS5489BUVV628VP4-G,9,2,0,1,1,2,4,-2,1,0.5,,fussball.de
179,Lichtenberg 47,Berlin,Berlin,4,Verbandsliga,Frauen Berlin-Liga,0317AJDKH000000HVS5489BUVSBBVPEU-G,9,2,0,1,1,0,2,-2,1,0.5,,fussball.de
180,SSV Besiegdas 03 Magdeburg,Sachsen-Anhalt,Sachsen-Anhalt,4,Verbandsliga,Humanas Frauen-Verbandsliga · Sachsen-Anhalt,030BND22OG000004VS5489BTVTJUP7HP-G,6,2,0,1,1,0,2,-2,1,0.5,,fussball.de
181,MFFC Wiesbaden,Hessen,Hessen,4,Hessenliga,Frauen Hessenliga,031CO14DG400000FVS5489BTVUS470OH-G,10,4,0,2,2,3,8,-5,2,0.5,,fussball.de
182,FV Hunsrückhöhe Morbach,Rheinland,Rheinland,4,Rheinlandliga,Rheinlandliga,031CBUK5UG000003VS5489BUVUR5FS5A-G,13,2,0,1,1,3,6,-3,1,0.5,,fussball.de
183,SV Heißen,Niederrhein,Niederrhein,4,Niederrheinliga,Frauen Niederrheinliga,031EETE59G00000CVS5489BUVUR5FS5A-G,10,2,0,1,1,4,8,-4,1,0.5,,fussball.de
184,SG Parr Medelsheim,Saarland,Saarland,4,Verbandsliga,Verbandsliga · Saarland,031AT6R77O000004VS5489BUVV628VP4-G,8,3,0,1,2,3,5,-2,1,0.33,,fussball.de
185,Blumenthaler SV,Bremen,Bremen,4,Verbandsliga,Verbandsliga - Hauptrunde · Bremen,031FAGJE34000017VS5489BTVUS470OH-G,6,3,0,1,2,6,11,-5,1,0.33,,fussball.de
186,SV Fortuna St. Jürgen,Schleswig-Holstein,Schleswig-Holstein,4,Oberliga Schleswig-Holstein,VR-Banken Oberliga · Schleswig-Holstein,0311J88R1O000006VS5489BUVVARDA0V-G,10,3,0,1,2,4,9,-5,1,0.33,,fussball.de
187,SV Wahlstedt,Schleswig-Holstein,Schleswig-Holstein,4,Oberliga Schleswig-Holstein,VR-Banken Oberliga · Schleswig-Holstein,0311J88R1O000006VS5489BUVVARDA0V-G,11,3,0,1,2,4,9,-5,1,0.33,,fussball.de
188,TUS Lutten,Niedersachsen,Niedersachsen,4,Oberliga Niedersachsen,AOK-Frauenmeisterschaft Niedersachsen West,03132M2M74000006VS5489BTVU7GTVLE-G,11,3,0,1,2,2,7,-5,1,0.33,,fussball.de
189,DJK-SV Bunnen,Niedersachsen,Niedersachsen,4,Oberliga Niedersachsen,AOK-Frauenmeisterschaft Niedersachsen West,03132M2M74000006VS5489BTVU7GTVLE-G,12,3,0,1,2,1,6,-5,1,0.33,,fussball.de
190,Holstein Kiel II,Schleswig-Holstein,Schleswig-Holstein,4,Oberliga Schleswig-Holstein,VR-Banken Oberliga · Schleswig-Holstein,0311J88R1O000006VS5489BUVVARDA0V-G,12,3,0,1,2,2,13,-11,1,0.33,,fussball.de
191,FC Union 60 II,Bremen,Bremen,4,Verbandsliga,Verbandsliga - Hauptrunde · Bremen,031FAGJE34000017VS5489BTVUS470OH-G,7,3,0,1,2,3,18,-15,1,0.33,,fussball.de
192,VfL Eintracht Hannover,Niedersachsen,Niedersachsen,4,Oberliga Niedersachsen,AOK-Frauenmeisterschaft Niedersachsen Ost,03132M2LUO000006VS5489BTVU7GTVLE-G,14,4,0,1,3,8,16,-8,1,0.25,,fussball.de
193,SV Phönix Düdelsheim,Hessen,Hessen,4,Hessenliga,Frauen Hessenliga,031CO14DG400000FVS5489BTVUS470OH-G,11,4,0,1,3,2,12,-10,1,0.25,,fussball.de
194,1. FC Donzdorf,Württemberg,Württemberg,4,Verbandsliga,Verbandsliga · Württemberg,031DO1QT3K00000CVS5489BUVUR5FS5A-G,1,0,0,0,0,0,0,0,0,0.0,,fussball.de
195,1. FC Ersingen,Baden,Baden,4,Verbandsliga,bfv-Frauen-Verbandsliga · Baden,03162371BG000006VS5489BTVU7GTVLE-G,1,0,0,0,0,0,0,0,0,0.0,,fussball.de
196,1. FC Köln III,Mittelrhein,Mittelrhein,4,Verbandsliga,Frauen-Mittelrheinliga,031DHDEQ90000003VS5489BUVUR5FS5A-G,1,0,0,0,0,0,0,0,0,0.0,,fussball.de
197,1. FFC Turbine Potsdam 71 III,Brandenburg,Brandenburg,4,Landesliga,Landesliga · Brandenburg,0316J4BA3C000002VS5489BTVU7GTVLE-G,5,0,0,0,0,0,0,0,0,0.0,,fussball.de
198,Alem. Freiburg-Zähringen,Südbaden,Südbaden,4,Verbandsliga,Frauen Verbandsliga Südbaden,031DCM6EKO000005VS5489BTVUS470OH-G,1,0,0,0,0,0,0,0,0,0.0,,fussball.de
199,Burtscheider TV,Mittelrhein,Mittelrhein,4,Verbandsliga,Frauen-Mittelrheinliga,031DHDEQ90000003VS5489BUVUR5FS5A-G,2,0,0,0,0,0,0,0,0,0.0,,fussball.de
200,Deutz 05 I,Mittelrhein,Mittelrhein,4,Verbandsliga,Frauen-Mittelrheinliga,031DHDEQ90000003VS5489BUVUR5FS5A-G,3,0,0,0,0,0,0,0,0,0.0,,fussball.de
201,F.C. Hansa Rostock U23,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,4,Verbandsliga,Verbandsliga Frauen · Mecklenburg-Vorpommern,031JFG3C6S000005VS5489BUVVKNMR0J-G,3,0,0,0,0,0,0,0,0,0.0,,fussball.de
202,FC Heitersheim,Südbaden,Südbaden,4,Verbandsliga,Frauen Verbandsliga Südbaden,031DCM6EKO000005VS5489BTVUS470OH-G,2,0,0,0,0,0,0,0,0,0.0,,fussball.de
203,FC Viktoria Köln,Mittelrhein,Mittelrhein,4,Verbandsliga,Frauen-Mittelrheinliga,031DHDEQ90000003VS5489BUVUR5FS5A-G,4,0,0,0,0,0,0,0,0,0.0,,fussball.de
204,FC Wertheim-Eichel,Baden,Baden,4,Verbandsliga,bfv-Frauen-Verbandsliga · Baden,03162371BG000006VS5489BTVU7GTVLE-G,2,0,0,0,0,0,0,0,0,0.0,,fussball.de
205,FSV 02 Schwerin,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,4,Verbandsliga,Verbandsliga Frauen · Mecklenburg-Vorpommern,031JFG3C6S000005VS5489BUVVKNMR0J-G,4,0,0,0,0,0,0,0,0,0.0,,fussball.de
206,FV 09 Niefern,Baden,Baden,4,Verbandsliga,bfv-Frauen-Verbandsliga · Baden,03162371BG000006VS5489BTVU7GTVLE-G,3,0,0,0,0,0,0,0,0,0.0,,fussball.de
207,FV 09 Nürtingen,Württemberg,Württemberg,4,Verbandsliga,Verbandsliga · Württemberg,031DO1QT3K00000CVS5489BUVUR5FS5A-G,2,0,0,0,0,0,0,0,0,0.0,,fussball.de
208,Hegauer FV 2,Südbaden,Südbaden,4,Verbandsliga,Frauen Verbandsliga Südbaden,031DCM6EKO000005VS5489BTVUS470OH-G,3,0,0,0,0,0,0,0,0,0.0,,fussball.de
209,Ideal C.F. Casa de España,Mittelrhein,Mittelrhein,4,Verbandsliga,Frauen-Mittelrheinliga,031DHDEQ90000003VS5489BUVUR5FS5A-G,5,0,0,0,0,0,0,0,0,0.0,,fussball.de
210,KIT Sport-Club,Baden,Baden,4,Verbandsliga,bfv-Frauen-Verbandsliga · Baden,03162371BG000006VS5489BTVU7GTVLE-G,4,0,0,0,0,0,0,0,0,0.0,,fussball.de
211,Post Südstadt Karlsruhe,Baden,Baden,4,Verbandsliga,bfv-Frauen-Verbandsliga · Baden,03162371BG000006VS5489BTVU7GTVLE-G,5,0,0,0,0,0,0,0,0,0.0,,fussball.de
212,Rostocker FC,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,4,Verbandsliga,Verbandsliga Frauen · Mecklenburg-Vorpommern,031JFG3C6S000005VS5489BUVVKNMR0J-G,5,0,0,0,0,0,0,0,0,0.0,,fussball.de
213,Rot-Weiß Merl,Mittelrhein,Mittelrhein,4,Verbandsliga,Frauen-Mittelrheinliga,031DHDEQ90000003VS5489BUVUR5FS5A-G,6,0,0,0,0,0,0,0,0,0.0,,fussball.de
214,SC Alemannia Straß,Mittelrhein,Mittelrhein,4,Verbandsliga,Frauen-Mittelrheinliga,031DHDEQ90000003VS5489BUVUR5FS5A-G,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
215,SC Hofstetten,Südbaden,Südbaden,4,Verbandsliga,Frauen Verbandsliga Südbaden,031DCM6EKO000005VS5489BTVUS470OH-G,4,0,0,0,0,0,0,0,0,0.0,,fussball.de
216,SC Klinge Seckach,Baden,Baden,4,Verbandsliga,bfv-Frauen-Verbandsliga · Baden,03162371BG000006VS5489BTVU7GTVLE-G,6,0,0,0,0,0,0,0,0,0.0,,fussball.de
217,SC Oberhavel Velten,Brandenburg,Brandenburg,4,Landesliga,Landesliga · Brandenburg,0316J4BA3C000002VS5489BTVU7GTVLE-G,6,0,0,0,0,0,0,0,0,0.0,,fussball.de
218,SC Sand 3,Südbaden,Südbaden,4,Verbandsliga,Frauen Verbandsliga Südbaden,031DCM6EKO000005VS5489BTVUS470OH-G,5,0,0,0,0,0,0,0,0,0.0,,fussball.de
219,SG Aach-Linz/Denkingen,Südbaden,Südbaden,4,Verbandsliga,Frauen Verbandsliga Südbaden,031DCM6EKO000005VS5489BTVUS470OH-G,6,0,0,0,0,0,0,0,0,0.0,,fussball.de
220,SG Altheim,Württemberg,Württemberg,4,Verbandsliga,Verbandsliga · Württemberg,031DO1QT3K00000CVS5489BUVUR5FS5A-G,3,0,0,0,0,0,0,0,0,0.0,,fussball.de
221,SG Buchenbach/Oberried,Südbaden,Südbaden,4,Verbandsliga,Frauen Verbandsliga Südbaden,031DCM6EKO000005VS5489BTVUS470OH-G,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
222,SG ESV/PSV Freiburg,Südbaden,Südbaden,4,Verbandsliga,Frauen Verbandsliga Südbaden,031DCM6EKO000005VS5489BTVUS470OH-G,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
223,SG Ebnet-Kappel,Südbaden,Südbaden,4,Verbandsliga,Frauen Verbandsliga Südbaden,031DCM6EKO000005VS5489BTVUS470OH-G,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
224,SG Gengenbach/Zell/Fischerbach,Südbaden,Südbaden,4,Verbandsliga,Frauen Verbandsliga Südbaden,031DCM6EKO000005VS5489BTVUS470OH-G,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
225,SG HD-Kirchheim,Baden,Baden,4,Verbandsliga,bfv-Frauen-Verbandsliga · Baden,03162371BG000006VS5489BTVU7GTVLE-G,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
226,SG MaFriKa,Südbaden,Südbaden,4,Verbandsliga,Frauen Verbandsliga Südbaden,031DCM6EKO000005VS5489BTVUS470OH-G,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
227,SG Marbach,Südbaden,Südbaden,4,Verbandsliga,Frauen Verbandsliga Südbaden,031DCM6EKO000005VS5489BTVUS470OH-G,12,0,0,0,0,0,0,0,0,0.0,,fussball.de
228,SGM Oppenweiler/Sulzbach,Württemberg,Württemberg,4,Verbandsliga,Verbandsliga · Württemberg,031DO1QT3K00000CVS5489BUVUR5FS5A-G,4,0,0,0,0,0,0,0,0,0.0,,fussball.de
229,SSV Waghäusel,Baden,Baden,4,Verbandsliga,bfv-Frauen-Verbandsliga · Baden,03162371BG000006VS5489BTVU7GTVLE-G,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
230,SV Allner-Bödingen,Mittelrhein,Mittelrhein,4,Verbandsliga,Frauen-Mittelrheinliga,031DHDEQ90000003VS5489BUVUR5FS5A-G,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
231,SV Eutingen,Württemberg,Württemberg,4,Verbandsliga,Verbandsliga · Württemberg,031DO1QT3K00000CVS5489BUVUR5FS5A-G,5,0,0,0,0,0,0,0,0,0.0,,fussball.de
232,SV Gottenheim,Südbaden,Südbaden,4,Verbandsliga,Frauen Verbandsliga Südbaden,031DCM6EKO000005VS5489BTVUS470OH-G,13,0,0,0,0,0,0,0,0,0.0,,fussball.de
233,SV Jungingen,Württemberg,Württemberg,4,Verbandsliga,Verbandsliga · Württemberg,031DO1QT3K00000CVS5489BUVUR5FS5A-G,6,0,0,0,0,0,0,0,0,0.0,,fussball.de
234,SV Menden,Mittelrhein,Mittelrhein,4,Verbandsliga,Frauen-Mittelrheinliga,031DHDEQ90000003VS5489BUVUR5FS5A-G,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
235,SV Rosellen zg.,Niederrhein,Niederrhein,4,Niederrheinliga,Frauen Niederrheinliga,031EETE59G00000CVS5489BUVUR5FS5A-G,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
236,SV Viktoria Rot Weiß Waldenrath/Straeten,Mittelrhein,Mittelrhein,4,Verbandsliga,Frauen-Mittelrheinliga,031DHDEQ90000003VS5489BUVUR5FS5A-G,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
237,TSG Hoffenheim 3,Baden,Baden,4,Verbandsliga,bfv-Frauen-Verbandsliga · Baden,03162371BG000006VS5489BTVU7GTVLE-G,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
238,TSV Alemannia Aachen,Mittelrhein,Mittelrhein,4,Verbandsliga,Frauen-Mittelrheinliga,031DHDEQ90000003VS5489BUVUR5FS5A-G,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
239,TSV Amicitia Viernheim,Baden,Baden,4,Verbandsliga,bfv-Frauen-Verbandsliga · Baden,03162371BG000006VS5489BTVU7GTVLE-G,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
240,TSV Frommern,Württemberg,Württemberg,4,Verbandsliga,Verbandsliga · Württemberg,031DO1QT3K00000CVS5489BUVUR5FS5A-G,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
241,TSV Lustnau,Württemberg,Württemberg,4,Verbandsliga,Verbandsliga · Württemberg,031DO1QT3K00000CVS5489BUVUR5FS5A-G,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
242,TSV Münchingen,Württemberg,Württemberg,4,Verbandsliga,Verbandsliga · Württemberg,031DO1QT3K00000CVS5489BUVUR5FS5A-G,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
243,TSV Neckarau,Baden,Baden,4,Verbandsliga,bfv-Frauen-Verbandsliga · Baden,03162371BG000006VS5489BTVU7GTVLE-G,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
244,TV Derendingen,Württemberg,Württemberg,4,Verbandsliga,Verbandsliga · Württemberg,031DO1QT3K00000CVS5489BUVUR5FS5A-G,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
245,TV Jebenhausen,Württemberg,Württemberg,4,Verbandsliga,Verbandsliga · Württemberg,031DO1QT3K00000CVS5489BUVUR5FS5A-G,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
246,TuS 08 Jüngersdorf-St. I,Mittelrhein,Mittelrhein,4,Verbandsliga,Frauen-Mittelrheinliga,031DHDEQ90000003VS5489BUVUR5FS5A-G,12,0,0,0,0,0,0,0,0,0.0,,fussball.de
247,VfB Bretten,Baden,Baden,4,Verbandsliga,bfv-Frauen-Verbandsliga · Baden,03162371BG000006VS5489BTVU7GTVLE-G,12,0,0,0,0,0,0,0,0,0.0,,fussball.de
248,VfL Sindelfingen Ladies,Württemberg,Württemberg,4,Verbandsliga,Verbandsliga · Württemberg,031DO1QT3K00000CVS5489BUVUR5FS5A-G,12,0,0,0,0,0,0,0,0,0.0,,fussball.de
249,Vorwärts Spoho Köln II,Mittelrhein,Mittelrhein,4,Verbandsliga,Frauen-Mittelrheinliga,031DHDEQ90000003VS5489BUVUR5FS5A-G,13,0,0,0,0,0,0,0,0,0.0,,fussball.de
250,SV Babelsberg 03,Brandenburg,Brandenburg,4,Landesliga,Landesliga · Brandenburg,0316J4BA3C000002VS5489BTVU7GTVLE-G,7,1,0,0,1,1,2,-1,0,0.0,,fussball.de
251,SV Eiche Reichenbrand,Sachsen,Sachsen,4,Landesliga,Sachsenliga Frauen,031DBH5SVO000000VS5489BUVUR5FS5A-G,9,1,0,0,1,1,2,-1,0,0.0,,fussball.de
252,Sportclub Krefeld 1905,Niederrhein,Niederrhein,4,Niederrheinliga,Frauen Niederrheinliga,031EETE59G00000CVS5489BUVUR5FS5A-G,12,2,0,0,2,1,3,-2,0,0.0,,fussball.de
253,SV 67 Weinberg 2,Bayern,Bayern,4,Bayernliga,Frauen Bayernliga,0319LR9N1K000005VS5489BUVV628VP4-G,10,2,0,0,2,0,2,-2,0,0.0,,fussball.de
254,SV SCHOTT Jena,Thüringen,Thüringen,4,Verbandsliga,Thüringenliga Staffel 3,031HD0R2RG000004VS5489BTVVG7L386-G,4,1,0,0,1,0,1,-1,0,0.0,,fussball.de
255,FC Stern München,Bayern,Bayern,4,Bayernliga,Frauen Bayernliga,0319LR9N1K000005VS5489BUVV628VP4-G,11,2,0,0,2,1,4,-3,0,0.0,,fussball.de
256,SV Germania Hauenhorst,Westfalen,Westfalen,4,Verbandsliga,Frauen-Westfalenliga,0314GURVOK000012VS5489BUVSBBVPEU-G,11,3,0,0,3,4,10,-6,0,0.0,,fussball.de
257,DFC Allendorf/Eder,Hessen,Hessen,4,Hessenliga,Frauen Hessenliga,031CO14DG400000FVS5489BTVUS470OH-G,12,4,0,0,4,2,10,-8,0,0.0,,fussball.de
258,SG Rotation Leipzig,Sachsen,Sachsen,4,Landesliga,Sachsenliga Frauen,031DBH5SVO000000VS5489BUVUR5FS5A-G,10,2,0,0,2,1,5,-4,0,0.0,,fussball.de
