rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
157,HC Koblenz,Handballverband Rheinland,Handballverband Rheinland,5,Oberliga,Oberliga Männer · Handballverband Rheinland,12820,1,2,2,0,0,84,46,38,4,2.0,,handball.net
158,TSG Ober-Hilbersheim,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,5,Oberliga,M-OL,12401,1,2,2,0,0,68,46,22,4,2.0,,handball.net
159,TV Offenbach,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,5,Oberliga,M-OL,12401,2,2,2,0,0,71,50,21,4,2.0,,handball.net
160,TV Fischbek,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Männer (100),12373,1,2,2,0,0,67,46,21,4,2.0,,handball.net
161,Handball BAD Salzuflen,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 1,12646,4,1,1,0,0,38,28,10,2,2.0,,handball.net
162,HSG Hunsrück,Handballverband Rheinland,Handballverband Rheinland,5,Oberliga,Oberliga Männer · Handballverband Rheinland,12820,2,2,2,0,0,72,52,20,4,2.0,,handball.net
163,FC St. Pauli,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Männer (100),12373,2,2,2,0,0,68,48,20,4,2.0,,handball.net
164,TSV Hahlen 1945 e.V.,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 1,12646,1,2,2,0,0,61,41,20,4,2.0,,handball.net
165,SG LVB,Handballverband Sachsen,Handballverband Sachsen,5,Oberliga,OLS MÄNNER,12542,1,2,2,0,0,69,55,14,4,2.0,,handball.net
166,HSG Mönkeberg-Schönkirchen,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,15097,3,2,2,0,0,65,52,13,4,2.0,,handball.net
167,HSG Wittlich,Handballverband Rheinland,Handballverband Rheinland,5,Oberliga,Oberliga Männer · Handballverband Rheinland,12820,3,2,2,0,0,62,49,13,4,2.0,,handball.net
168,HSG Herdecke/Ende,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 2,12647,5,1,1,0,0,35,30,5,2,2.0,,handball.net
169,TV BAD EMS,Handballverband Rheinland,Handballverband Rheinland,5,Oberliga,Oberliga Männer · Handballverband Rheinland,12820,5,1,1,0,0,30,25,5,2,2.0,,handball.net
170,Bredstedter TSV,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,15097,5,1,1,0,0,31,27,4,2,2.0,,handball.net
171,VFL Handball Mennighüffen E.V.,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 1,12646,2,2,2,0,0,61,53,8,4,2.0,,handball.net
172,ZHC Grubenlampe,Handballverband Sachsen,Handballverband Sachsen,5,Oberliga,OLS MÄNNER,12542,2,2,2,0,0,59,52,7,4,2.0,,handball.net
173,Rellinger TV,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Männer (100),12373,7,1,1,0,0,38,35,3,2,2.0,,handball.net
174,HG Saarlouis 2,Handballverband SAAR,Handballverband SAAR,5,Oberliga,Oberliga Männer,14368,4,1,1,0,0,30,27,3,2,2.0,,handball.net
175,SG Saulheim,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,5,Oberliga,M-OL,12401,4,2,2,0,0,54,48,6,4,2.0,,handball.net
176,HSG Elbvororte,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Männer (100),12373,3,2,2,0,0,52,46,6,4,2.0,,handball.net
177,HT Norderstedt Ü40,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Senioren (300),17158,1,1,1,0,0,28,26,2,2,2.0,,handball.net
178,HC Glauchau/Meerane,Handballverband Sachsen,Handballverband Sachsen,5,Oberliga,OLS MÄNNER,12542,3,2,2,0,0,54,50,4,4,2.0,,handball.net
179,HCE Bergkamen 1.H,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 2,12647,8,1,1,0,0,26,24,2,2,2.0,,handball.net
180,DJK Marpingen,Handballverband SAAR,Handballverband SAAR,5,Oberliga,Oberliga Männer,14368,1,2,2,0,0,42,38,4,4,2.0,,handball.net
181,HF Untere SAAR,Handballverband SAAR,Handballverband SAAR,5,Oberliga,Oberliga Männer,14368,6,1,1,0,0,27,26,1,2,2.0,,handball.net
182,HT Norderstedt II,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Männer (100),12373,4,2,2,0,0,51,49,2,4,2.0,,handball.net
183,TSV Altenholz II,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,15097,1,3,2,1,0,99,90,9,5,1.67,,handball.net
184,TSV Kronshagen,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,15097,2,3,2,1,0,97,88,9,5,1.67,,handball.net
185,HSC Haltern-Sythen,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 2,12647,1,2,1,1,0,64,51,13,3,1.5,,handball.net
186,HSG Gevelsberg Silschede,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 2,12647,2,2,1,1,0,76,65,11,3,1.5,,handball.net
187,TUS Spenge E.V. II,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 1,12646,3,2,1,1,0,62,55,7,3,1.5,,handball.net
188,PSV E.V. Recklinghausen,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 2,12647,3,2,1,1,0,58,54,4,3,1.5,,handball.net
189,HSG Kastellaun-Simmern II,Handballverband Rheinland,Handballverband Rheinland,5,Oberliga,Oberliga Männer · Handballverband Rheinland,12820,4,2,1,1,0,53,52,1,3,1.5,,handball.net
190,HLZ Friesenheim/Hochdorf 3,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,5,Oberliga,M-OL,12401,3,3,2,0,1,95,75,20,4,1.33,,handball.net
191,TSV Hürup II,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,15097,4,3,2,0,1,87,83,4,4,1.33,,handball.net
192,HSG Völklingen,Handballverband SAAR,Handballverband SAAR,5,Oberliga,Oberliga Männer,14368,2,2,1,0,1,60,52,8,2,1.0,,handball.net
193,Walddörfer SV,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Männer (100),12373,5,2,1,0,1,57,50,7,2,1.0,,handball.net
194,Handball SV Westerholt E.V.,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 2,12647,4,2,1,0,1,59,53,6,2,1.0,,handball.net
195,HSG Petershagen/Lahde,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 1,12646,5,2,1,0,1,73,68,5,2,1.0,,handball.net
196,TH Eilbeck,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Männer (100),12373,6,2,1,0,1,70,65,5,2,1.0,,handball.net
197,Koweg Görlitz,Handballverband Sachsen,Handballverband Sachsen,5,Oberliga,OLS MÄNNER,12542,4,2,1,0,1,68,64,4,2,1.0,,handball.net
198,HSG Hattingen-Sprockhövel 1,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 2,12647,6,2,1,0,1,61,58,3,2,1.0,,handball.net
199,TSG MZ-Bretzenheim,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,5,Oberliga,M-OL,12401,6,2,1,0,1,54,51,3,2,1.0,,handball.net
200,HC Dillingen-Diefflen,Handballverband SAAR,Handballverband SAAR,5,Oberliga,Oberliga Männer,14368,3,2,1,0,1,41,38,3,2,1.0,,handball.net
201,OSC Dortmund 1931 E.V.,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 2,12647,7,2,1,0,1,62,60,2,2,1.0,,handball.net
202,NHV Concordia Delitzsch II,Handballverband Sachsen,Handballverband Sachsen,5,Oberliga,OLS MÄNNER,12542,5,2,1,0,1,56,54,2,2,1.0,,handball.net
203,HSV Dresden,Handballverband Sachsen,Handballverband Sachsen,5,Oberliga,OLS MÄNNER,12542,6,2,1,0,1,53,51,2,2,1.0,,handball.net
204,HC St. Ingbert- Hassel,Handballverband SAAR,Handballverband SAAR,5,Oberliga,Oberliga Männer,14368,5,2,1,0,1,33,31,2,2,1.0,,handball.net
205,TSV Sieverstedt,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,15097,7,2,1,0,1,55,54,1,2,1.0,,handball.net
206,TV Isselhorst 1,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 1,12646,6,2,1,0,1,54,53,1,2,1.0,,handball.net
207,HVE Villigst-Ergste,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 2,12647,11,1,0,1,0,39,39,0,1,1.0,,handball.net
208,HC Treia/Jübek,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,15097,8,2,1,0,1,68,68,0,2,1.0,,handball.net
209,Handball Mülheim-Urmitz II,Handballverband Rheinland,Handballverband Rheinland,5,Oberliga,Oberliga Männer · Handballverband Rheinland,12820,6,2,1,0,1,56,56,0,2,1.0,,handball.net
210,SG Pirna/Heidenau II,Handballverband Sachsen,Handballverband Sachsen,5,Oberliga,OLS MÄNNER,12542,7,2,1,0,1,51,51,0,2,1.0,,handball.net
211,MTV Herzhorn,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,15097,9,2,1,0,1,50,50,0,2,1.0,,handball.net
212,TuS 97 Bielefeld/Jöllenbeck Herren 1,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 1,12646,8,1,0,1,0,23,23,0,1,1.0,,handball.net
213,HF Illtal 2,Handballverband SAAR,Handballverband SAAR,5,Oberliga,Oberliga Männer,14368,7,2,0,2,0,31,31,0,2,1.0,,handball.net
214,HSG Tills Löwen 08,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,15097,10,2,1,0,1,63,64,-1,2,1.0,,handball.net
215,TUS 05 DAUN,Handballverband Rheinland,Handballverband Rheinland,5,Oberliga,Oberliga Männer · Handballverband Rheinland,12820,7,2,1,0,1,46,47,-1,2,1.0,,handball.net
216,TV Bodenheim 1,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,5,Oberliga,M-OL,12401,7,2,1,0,1,40,41,-1,2,1.0,,handball.net
217,TV Homburg 2,Handballverband SAAR,Handballverband SAAR,5,Oberliga,Oberliga Männer,14368,8,2,1,0,1,57,59,-2,2,1.0,,handball.net
218,TUS Brockhagen,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 1,12646,7,2,1,0,1,56,58,-2,2,1.0,,handball.net
219,TSV Ellerbek II,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Männer (100),12373,8,2,1,0,1,51,53,-2,2,1.0,,handball.net
220,SV 04 Plauen-O. II,Handballverband Sachsen,Handballverband Sachsen,5,Oberliga,OLS MÄNNER,12542,8,2,1,0,1,64,67,-3,2,1.0,,handball.net
221,SG Hamburg-Nord II,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Männer (100),12373,9,2,1,0,1,61,65,-4,2,1.0,,handball.net
222,TV Westfalia Halingen E.V.,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 2,12647,9,2,1,0,1,54,60,-6,2,1.0,,handball.net
223,ASC 09 Dortmund,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 2,12647,10,2,1,0,1,59,66,-7,2,1.0,,handball.net
224,Zwönitzer HSV,Handballverband Sachsen,Handballverband Sachsen,5,Oberliga,OLS MÄNNER,12542,9,2,1,0,1,46,54,-8,2,1.0,,handball.net
225,MSG Kaiserslautern/Dansenberg,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,5,Oberliga,M-OL,12401,10,2,1,0,1,52,66,-14,2,1.0,,handball.net
226,HSG Eckbachtal,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,5,Oberliga,M-OL,12401,5,3,1,0,2,65,61,4,2,0.67,,handball.net
227,HSG Eider Harde II,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,15097,6,3,1,0,2,91,90,1,2,0.67,,handball.net
228,TSV Mildstedt,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,15097,11,3,1,0,2,86,88,-2,2,0.67,,handball.net
229,TUS Lübeck VON 1893,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,15097,12,3,1,0,2,92,98,-6,2,0.67,,handball.net
230,TSV Speyer,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,5,Oberliga,M-OL,12401,8,3,1,0,2,69,80,-11,2,0.67,,handball.net
231,TG Waldsee,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,5,Oberliga,M-OL,12401,9,3,1,0,2,83,95,-12,2,0.67,,handball.net
232,HV Vallendar II,Handballverband Rheinland,Handballverband Rheinland,5,Oberliga,Oberliga Männer · Handballverband Rheinland,12820,8,2,0,1,1,50,55,-5,1,0.5,,handball.net
233,HSG Tva/Atsv Saarbrücken,Handballverband SAAR,Handballverband SAAR,5,Oberliga,Oberliga Männer,14368,9,2,0,1,1,48,54,-6,1,0.5,,handball.net
234,SG Zweibrücken 2,Handballverband SAAR,Handballverband SAAR,5,Oberliga,Oberliga Männer,14368,10,2,0,1,1,22,33,-11,1,0.5,,handball.net
235,LIT 1912 Nordhemmern-Nettelstedt-Mindenerwald-Holzhausen II III,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 1,12646,9,2,0,1,1,30,45,-15,1,0.5,,handball.net
236,HSG Werther/Borgholzhausen,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 1,12646,10,2,0,1,1,19,34,-15,1,0.5,,handball.net
237,1.Fc KÖLN,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 1,12904,1,0,0,0,0,0,0,0,0,0.0,,handball.net
238,AMTV Hamburg Ü40,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Senioren (300),17158,2,0,0,0,0,0,0,0,0,0.0,,handball.net
239,ASV Süchteln 1M,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 3,12906,1,0,0,0,0,0,0,0,0,0.0,,handball.net
240,Adler Königshof 1M,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 3,12906,2,0,0,0,0,0,0,0,0,0.0,,handball.net
241,Ahrensburger TSV Ü40,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Senioren (300),17158,3,0,0,0,0,0,0,0,0,0.0,,handball.net
242,Bergische Panther II,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 2,12905,1,0,0,0,0,0,0,0,0,0.0,,handball.net
243,Bergischer HC,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 2,12905,2,0,0,0,0,0,0,0,0,0.0,,handball.net
244,HBD Löwen Oberberg,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 1,12904,2,0,0,0,0,0,0,0,0,0.0,,handball.net
245,HC Gelpe/Strombach II,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 1,12904,3,0,0,0,0,0,0,0,0,0.0,,handball.net
246,HC Weiden 2018 II,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 1,12904,4,0,0,0,0,0,0,0,0,0.0,,handball.net
247,HG Hamburg-Barmbek Ü40,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Senioren (300),17158,4,0,0,0,0,0,0,0,0,0.0,,handball.net
248,HG Ltg/Htv Remscheid,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 2,12905,3,0,0,0,0,0,0,0,0,0.0,,handball.net
249,HSG Elbvororte Ü40,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Senioren (300),17158,5,0,0,0,0,0,0,0,0,0.0,,handball.net
250,HSG Hiesfeld/Aldenrade,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 3,12906,3,0,0,0,0,0,0,0,0,0.0,,handball.net
251,HSG Veruka,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 3,12906,4,0,0,0,0,0,0,0,0,0.0,,handball.net
252,HSV Dümpten 1992,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 3,12906,5,0,0,0,0,0,0,0,0,0.0,,handball.net
253,HSV Überruhr 1. Männer,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 2,12905,4,0,0,0,0,0,0,0,0,0.0,,handball.net
254,Handball Oppum,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 3,12906,6,0,0,0,0,0,0,0,0,0.0,,handball.net
255,Interaktiv.Handball Düsseldorf/Ratingen 2m,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 2,12905,5,0,0,0,0,0,0,0,0,0.0,,handball.net
256,LTV Wuppertal,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 2,12905,6,0,0,0,0,0,0,0,0,0.0,,handball.net
257,Longericher SC II,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 1,12904,5,0,0,0,0,0,0,0,0,0.0,,handball.net
258,MTV KÖLN 1850,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 2,12905,7,0,0,0,0,0,0,0,0,0.0,,handball.net
259,MTV KÖLN 1850 II,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 1,12904,6,0,0,0,0,0,0,0,0,0.0,,handball.net
260,MTV Rheinw Dinslaken,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 3,12906,7,0,0,0,0,0,0,0,0,0.0,,handball.net
261,Mettmann-Sport,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 2,12905,8,0,0,0,0,0,0,0,0,0.0,,handball.net
262,OSC Rheinhausen II,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 3,12906,8,0,0,0,0,0,0,0,0,0.0,,handball.net
263,Ohligser TV 1,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 2,12905,9,0,0,0,0,0,0,0,0,0.0,,handball.net
264,SC Fortuna Köln,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 2,12905,10,0,0,0,0,0,0,0,0,0.0,,handball.net
265,SC Rot-Weiss Oberhausen E.V.,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 3,12906,9,0,0,0,0,0,0,0,0,0.0,,handball.net
266,SG Langenfeld II,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 2,12905,11,0,0,0,0,0,0,0,0,0.0,,handball.net
267,SSV Nümbrecht Handball,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 1,12904,7,0,0,0,0,0,0,0,0,0.0,,handball.net
268,TB Wülfrath,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 2,12905,12,0,0,0,0,0,0,0,0,0.0,,handball.net
269,TG Hörste,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 1,12646,11,0,0,0,0,0,0,0,0,0.0,,handball.net
270,TSV Aufderhöhe,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 2,12905,13,0,0,0,0,0,0,0,0,0.0,,handball.net
271,TSV Bonn rrh. 2. Männer,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 1,12904,8,0,0,0,0,0,0,0,0,0.0,,handball.net
272,TSV Kaldenkirchen 1M,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 3,12906,10,0,0,0,0,0,0,0,0,0.0,,handball.net
273,TUS Königsdorf,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 1,12904,9,0,0,0,0,0,0,0,0,0.0,,handball.net
274,TV Aldekerk II,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 3,12906,11,0,0,0,0,0,0,0,0,0.0,,handball.net
275,TV Birkesdorf,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 1,12904,10,0,0,0,0,0,0,0,0,0.0,,handball.net
276,TV Lobberich,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 3,12906,12,0,0,0,0,0,0,0,0,0.0,,handball.net
277,TV Palmersheim,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 1,12904,11,0,0,0,0,0,0,0,0,0.0,,handball.net
278,Tschft. St. Tönis,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 3,12906,13,0,0,0,0,0,0,0,0,0.0,,handball.net
279,TuS 82 Opladen II,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 2,12905,14,0,0,0,0,0,0,0,0,0.0,,handball.net
280,TuSEM Essen II,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 3,12906,14,0,0,0,0,0,0,0,0,0.0,,handball.net
281,VFL Bardenberg,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 1,12904,12,0,0,0,0,0,0,0,0,0.0,,handball.net
282,VFL Gummersbach II,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 1,12904,13,0,0,0,0,0,0,0,0,0.0,,handball.net
283,Wölfe Voreifel,Handball Nordrhein,Handball Nordrhein,5,Oberliga,Oberliga Männer Gr. 1,12904,14,0,0,0,0,0,0,0,0,0.0,,handball.net
284,TV Niederwürzbach,Handballverband SAAR,Handballverband SAAR,5,Oberliga,Oberliga Männer,14368,11,1,0,0,1,30,31,-1,0,0.0,,handball.net
285,Falken (m),Handballverband SAAR,Handballverband SAAR,5,Oberliga,Oberliga Männer,14368,12,1,0,0,1,26,27,-1,0,0.0,,handball.net
286,HG Hamburg-Barmbek II,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Männer (100),12373,10,1,0,0,1,20,21,-1,0,0.0,,handball.net
287,DJK/MJC Trier,Handballverband Rheinland,Handballverband Rheinland,5,Oberliga,Oberliga Männer · Handballverband Rheinland,12820,9,2,0,0,2,49,52,-3,0,0.0,,handball.net
288,LHV Hoyerswerda,Handballverband Sachsen,Handballverband Sachsen,5,Oberliga,OLS MÄNNER,12542,10,2,0,0,2,54,58,-4,0,0.0,,handball.net
289,Niendorfer TSV Ü40,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Senioren (300),17158,6,1,0,0,1,26,28,-2,0,0.0,,handball.net
290,Ahlener SG 93 e.V. II,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 2,12647,12,2,0,0,2,57,62,-5,0,0.0,,handball.net
291,ASV Senden E.V.,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 1,12646,12,1,0,0,1,25,28,-3,0,0.0,,handball.net
292,HSG Pinnau,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Männer (100),12373,11,2,0,0,2,50,57,-7,0,0.0,,handball.net
293,TuS 09 Möllbergen e.V.,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 1,12646,13,1,0,0,1,26,30,-4,0,0.0,,handball.net
294,BSV Limbach-O.,Handballverband Sachsen,Handballverband Sachsen,5,Oberliga,OLS MÄNNER,12542,11,2,0,0,2,47,55,-8,0,0.0,,handball.net
295,Preetzer TSV,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,15097,13,2,0,0,2,65,74,-9,0,0.0,,handball.net
296,TUS Esingen,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Männer (100),12373,12,2,0,0,2,59,68,-9,0,0.0,,handball.net
297,EHV AUE II,Handballverband Sachsen,Handballverband Sachsen,5,Oberliga,OLS MÄNNER,12542,12,2,0,0,2,56,66,-10,0,0.0,,handball.net
298,SG Bünde-Dünne,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 1,12646,14,2,0,0,2,60,72,-12,0,0.0,,handball.net
299,SG Oeversee-Jarplund-Weding,Handballverband Schleswig-Holstein,Handballverband Schleswig-Holstein,5,Oberliga,Meisterrunde · Handballverband Schleswig-Holstein,15097,14,3,0,0,3,80,103,-23,0,0.0,,handball.net
300,MSG Iggelheim/Meckenheim,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,5,Oberliga,M-OL,12401,11,1,0,0,1,21,29,-8,0,0.0,,handball.net
301,TUS Westfalia Hombruch 1891 E.V.,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 2,12647,14,2,0,0,2,56,74,-18,0,0.0,,handball.net
302,TSV Uetersen,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Männer (100),12373,13,2,0,0,2,45,64,-19,0,0.0,,handball.net
303,TuS Ferndorf 2,Handballverband Westfalen,Handballverband Westfalen,5,Oberliga,HVW Männer Oberliga Staffel 2,12647,13,1,0,0,1,25,35,-10,0,0.0,,handball.net
304,TV 03 Wörth,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,5,Oberliga,M-OL,12401,12,3,0,0,3,63,93,-30,0,0.0,,handball.net
305,TUS Weibern,Handballverband Rheinland,Handballverband Rheinland,5,Oberliga,Oberliga Männer · Handballverband Rheinland,12820,10,1,0,0,1,19,29,-10,0,0.0,,handball.net
306,1. HC Quickborn,Hamburger Handballverband,Hamburger Handballverband,5,Oberliga,Oberliga Männer (100),12373,14,2,0,0,2,46,68,-22,0,0.0,,handball.net
307,HSG Römerwall,Handballverband Rheinland,Handballverband Rheinland,5,Oberliga,Oberliga Männer · Handballverband Rheinland,12820,11,2,0,0,2,56,85,-29,0,0.0,,handball.net
